violation_id,violation_type,fine_amount,severity,accident_involved,average_speed,violation_date,violation_time,hour,day_name,month,year,time_period,is_weekend,driver_id,driver_age,age_group,driver_gender,license_type,previous_violations,offender_type,vehicle_id,vehicle_type,vehicle_brand,vehicle_age,fuel_type,city_name,state_name,area_name,road_type,latitude,longitude,risk_zone
V008494,Triple Riding,477.45,Medium,False,27.6,2025-11-10,20:53:00,20,Monday,11,2025,Evening,False,D03314,63,51+,Female,MCWG,0,First-time,VH01409,Car,Honda,0,Petrol,Hyderabad,Telangana,Miyapur,Residential,17.50839699294249,78.40277442833286,High
V008495,Overspeeding,1249.25,Low,False,19.3,2025-08-29,08:18:00,8,Friday,8,2025,Morning,False,D01831,23,18-25,Male,MCWG,3,Repeat,VH02537,Car,Maruti Suzuki,15,EV,Pune,Maharashtra,Wakad,Residential,18.58124751644514,73.80800440510133,Low
V008496,No Helmet,911.97,Medium,False,43.8,2024-11-07,18:18:00,18,Thursday,11,2024,Evening,False,D01940,45,36-50,Male,HMV,0,First-time,VH02584,Car,Toyota,8,CNG,Bhopal,Madhya Pradesh,Bhopal,Residential,20.004835836817808,78.00168835325131,Low
V008497,Using Mobile,1767.99,Medium,False,66.1,2024-01-20,19:18:00,19,Saturday,1,2024,Evening,True,D01653,44,36-50,Male,LMV,0,First-time,VH05636,Bike,Hero,10,EV,Kolkata,West Bengal,Kolkata,Rural,19.994884415654003,78.00593229125437,Low
V008498,Signal Jumping,943.15,Low,False,90.8,2025-03-16,21:02:00,21,Sunday,3,2025,Night,True,D00950,39,36-50,Male,MCWOG,0,First-time,VH06739,Bike,Honda,15,Diesel,Mumbai,Maharashtra,Thane GB Road,Highway,19.192851397447566,72.97618498077712,Medium
V008499,No Helmet,987.19,Medium,False,64.3,2025-11-26,22:04:00,22,Wednesday,11,2025,Night,False,D04740,25,18-25,Male,HMV,1,Repeat,VH00554,Bike,KTM,9,EV,Mumbai,Maharashtra,Thane GB Road,Highway,19.198737272907845,72.96549559770303,Low
V008500,Document Expired,431.72,Medium,False,88.6,2024-09-24,10:39:00,10,Tuesday,9,2024,Morning,False,D00524,42,36-50,Male,LMV,1,Repeat,VH06606,SUV,Honda,3,EV,Delhi,Delhi,Noida Expressway,Highway,28.538908624966982,77.4006053228576,High
V008501,Drunk Driving,4282.15,Medium,False,23.6,2024-08-08,18:06:00,18,Thursday,8,2024,Evening,False,D04810,55,51+,Male,LMV,1,Repeat,VH00829,Bike,Honda,4,EV,Pune,Maharashtra,Pashan,Residential,18.56470361409116,73.83072720620243,Low
V008502,Wrong Side Driving,549.68,Low,False,57.9,2024-12-09,15:34:00,15,Monday,12,2024,Afternoon,False,D03835,64,51+,Male,MCWOG,0,First-time,VH02786,Auto,TVS,14,Petrol,Bhopal,Madhya Pradesh,Bhopal,Arterial,19.999526296053503,77.99723023546267,High
V008503,No Seatbelt,367.79,Low,False,16.0,2024-07-19,23:31:00,23,Friday,7,2024,Night,False,D03462,33,26-35,Female,No License,1,Repeat,VH01993,Car,Tata,8,EV,Mumbai,Maharashtra,Dadar Junction,Intersection,19.031118109337193,72.86479316446471,Medium
V008504,Drunk Driving,3497.83,Low,False,41.0,2025-08-30,10:31:00,10,Saturday,8,2025,Morning,True,D02785,60,51+,Male,No License,0,First-time,VH03352,Bike,TVS,14,EV,Nagpur,Maharashtra,Sonegaon,Residential,21.134603266645588,79.03129378092584,Low
V008505,Drunk Driving,4892.33,High,False,33.1,2025-11-01,20:57:00,20,Saturday,11,2025,Evening,True,D02900,57,51+,Male,LMV-NT,0,First-time,VH05028,Bike,Royal Enfield,11,EV,Lucknow,Uttar Pradesh,Lucknow,Residential,19.991743014611934,77.9971682537094,High
V008506,Wrong Side Driving,387.76,Low,False,16.0,2025-09-22,01:51:00,1,Monday,9,2025,Night,False,D02706,19,18-25,Male,LMV-NT,1,Repeat,VH07090,Car,Mahindra,1,EV,Mumbai,Maharashtra,Borivali,Residential,19.150005363192793,72.83779073068813,Medium
V008507,Signal Jumping,901.14,Critical,False,45.8,2025-10-11,16:13:00,16,Saturday,10,2025,Afternoon,True,D03371,23,18-25,Male,MCWG,0,First-time,VH02212,SUV,Mahindra,8,Petrol,Bhopal,Madhya Pradesh,Bhopal,Rural,20.00132424311662,78.00246796417261,Critical
V008508,No Seatbelt,867.83,Medium,False,73.0,2024-08-23,03:06:00,3,Friday,8,2024,Night,False,D03978,47,36-50,Male,LMV,5,Habitual,VH03794,Car,Tata,11,Diesel,Pune,Maharashtra,Hinjewadi,Highway,18.523249509443225,73.8606801017098,High
V008509,Triple Riding,390.61,Low,False,62.5,2024-11-05,15:21:00,15,Tuesday,11,2024,Afternoon,False,D02776,36,36-50,Male,LMV-NT,7,Habitual,VH01425,Truck,Ashok Leyland,11,CNG,Jaipur,Rajasthan,Jaipur,Rural,19.996105635625323,77.99197103842562,High
V008510,Drunk Driving,4478.26,Medium,False,22.8,2025-07-28,06:44:00,6,Monday,7,2025,Morning,False,D00144,44,36-50,Male,LMV,1,Repeat,VH01264,Truck,Eicher,4,CNG,Lucknow,Uttar Pradesh,Lucknow,Arterial,20.00864719023814,78.0063024006247,Medium
V008511,Triple Riding,421.69,Low,False,42.3,2024-12-14,09:33:00,9,Saturday,12,2024,Morning,True,D04931,55,51+,Female,LMV-NT,0,First-time,VH02411,Car,Hyundai,3,Diesel,Chennai,Tamil Nadu,Chennai,Residential,20.00686545569696,78.00856572563347,Medium
V008512,No Helmet,568.79,Low,False,59.5,2025-01-26,16:24:00,16,Sunday,1,2025,Afternoon,True,D04796,48,36-50,Male,LMV-NT,1,Repeat,VH01259,Bike,Hero,7,Diesel,Jaipur,Rajasthan,Jaipur,Arterial,20.00924505340044,78.00183749328991,Low
V008513,Signal Jumping,739.54,High,False,25.1,2025-05-17,23:53:00,23,Saturday,5,2025,Night,True,D00982,30,26-35,Male,LMV-NT,1,Repeat,VH02076,Truck,Ashok Leyland,11,EV,Nagpur,Maharashtra,Mankapur,Residential,21.163606071388408,79.03600483399713,High
V008514,Signal Jumping,866.8,Low,False,18.8,2025-02-17,23:00:00,23,Monday,2,2025,Night,False,D00944,53,51+,Male,MCWOG,0,First-time,VH02826,Bike,Honda,1,Diesel,Ahmedabad,Gujarat,Ahmedabad,Market,19.992162956875216,78.00934714695202,High
V008515,Signal Jumping,782.06,Low,False,15.3,2024-03-25,00:59:00,0,Monday,3,2024,Night,False,D02064,19,18-25,Male,LMV,0,First-time,VH03340,Bike,Hero,6,Petrol,Bhopal,Madhya Pradesh,Bhopal,Residential,19.9925992947453,77.9970129104001,High
V008516,Overspeeding,1722.47,Medium,True,19.0,2025-10-16,23:32:00,23,Thursday,10,2025,Night,False,D02362,23,18-25,Male,No License,2,Repeat,VH00787,Bike,Hero,6,Diesel,Ahmedabad,Gujarat,Ahmedabad,Intersection,19.990552244278625,77.99717405751362,Medium
V008517,Wrong Side Driving,593.38,Critical,False,20.7,2024-06-21,00:44:00,0,Friday,6,2024,Night,False,D03410,55,51+,Male,MCWOG,2,Repeat,VH01530,SUV,Hyundai,14,CNG,Nagpur,Maharashtra,Dharampeth,Arterial,21.137683467637487,79.09376032408926,Critical
V008518,Overspeeding,1304.44,High,False,46.3,2025-12-18,21:45:00,21,Thursday,12,2025,Night,False,D00646,60,51+,Male,No License,0,First-time,VH02864,Car,Toyota,6,EV,Mumbai,Maharashtra,Goregaon,Arterial,19.12260707892206,72.88890324082519,High
V008519,Overspeeding,1323.02,Medium,False,30.1,2024-01-05,11:19:00,11,Friday,1,2024,Morning,False,D00483,45,36-50,Male,LMV-NT,0,First-time,VH04522,Auto,Bajaj,1,Diesel,Jaipur,Rajasthan,Jaipur,Arterial,20.009147230531667,78.00093184222209,Medium
V008520,Triple Riding,832.9,High,False,8.8,2025-08-20,17:37:00,17,Wednesday,8,2025,Evening,False,D01431,27,26-35,Male,HMV,5,Habitual,VH04630,Truck,Tata,9,Diesel,Delhi,Delhi,Karol Bagh,Market,28.656002324354457,77.22133544341128,High
V008521,Triple Riding,812.77,Medium,False,48.6,2024-11-21,12:54:00,12,Thursday,11,2024,Afternoon,False,D01296,57,51+,Male,MCWG,0,First-time,VH07391,Car,Tata,5,EV,Nagpur,Maharashtra,Hingna Industrial,Industrial,21.108210368234875,79.06098893306765,Low
V008522,Signal Jumping,568.7,Medium,False,17.6,2025-11-30,18:08:00,18,Sunday,11,2025,Evening,True,D01101,38,36-50,Male,LMV,0,First-time,VH06106,Car,Hyundai,7,Petrol,Hyderabad,Telangana,Miyapur,Residential,17.499058680536347,78.39777467070363,High
V008523,Signal Jumping,600.99,Low,False,24.3,2024-11-04,20:04:00,20,Monday,11,2024,Evening,False,D00856,26,26-35,Male,LMV,5,Habitual,VH01793,Car,Maruti Suzuki,4,EV,Chennai,Tamil Nadu,Chennai,Intersection,20.009825017572616,77.9932861674664,High
V008524,Overspeeding,1591.61,High,False,88.5,2024-04-19,13:13:00,13,Friday,4,2024,Afternoon,False,D03706,70,51+,Male,LMV,1,Repeat,VH00521,Bike,KTM,5,CNG,Nagpur,Maharashtra,Automotive Square,Highway,21.073817330883916,79.07561887385123,High
V008525,No Helmet,983.5,Low,False,96.3,2024-11-23,05:01:00,5,Saturday,11,2024,Night,True,D02136,20,18-25,Male,HMV,0,First-time,VH04062,Bike,Honda,15,CNG,Hyderabad,Telangana,Gachibowli ORR,Highway,17.445235100906483,78.35594316657321,Medium
V008526,Overspeeding,1787.7,Low,True,64.0,2025-07-16,12:06:00,12,Wednesday,7,2025,Afternoon,False,D04840,46,36-50,Male,HMV,2,Repeat,VH04831,Truck,Tata,11,CNG,Chennai,Tamil Nadu,Chennai,Highway,20.00551097134409,78.00428959162564,High
V008527,Overspeeding,1913.84,Low,False,52.8,2024-04-02,02:34:00,2,Tuesday,4,2024,Night,False,D00040,67,51+,Male,HMV,0,First-time,VH06021,Car,Honda,8,EV,Lucknow,Uttar Pradesh,Lucknow,Arterial,20.007089283471913,77.99956597788753,High
V008528,No Seatbelt,703.28,High,True,26.8,2025-10-23,10:51:00,10,Thursday,10,2025,Morning,False,D04811,20,18-25,Male,LMV,0,First-time,VH01209,Truck,Tata,7,Diesel,Mumbai,Maharashtra,Dadar Junction,Intersection,19.035108703340367,72.85069583932395,High
V008529,Using Mobile,552.33,Low,False,27.0,2024-07-08,05:41:00,5,Monday,7,2024,Night,False,D04203,52,51+,Female,LMV,1,Repeat,VH00398,Car,Honda,9,Petrol,Mumbai,Maharashtra,Nariman Point,Commercial,18.999268760446476,72.83182079376888,Low
V008530,Triple Riding,896.7,Medium,False,32.1,2024-01-11,06:21:00,6,Thursday,1,2024,Morning,False,D04537,41,36-50,Male,HMV,2,Repeat,VH03542,Bike,KTM,4,EV,Kolkata,West Bengal,Kolkata,Residential,19.99713786868797,78.0042239532845,High
V008531,Overspeeding,1513.71,High,False,52.7,2025-11-19,14:39:00,14,Wednesday,11,2025,Afternoon,False,D03157,27,26-35,Male,MCWG,2,Repeat,VH02254,Bike,Hero,10,CNG,Bengaluru,Karnataka,Whitefield,Arterial,12.969481992548175,77.64225679173376,High
V008532,Signal Jumping,520.41,Low,False,65.8,2024-07-12,23:24:00,23,Friday,7,2024,Night,False,D00878,67,51+,Male,LMV-NT,0,First-time,VH02260,Bike,Honda,10,CNG,Mumbai,Maharashtra,Bandra-Worli,Highway,19.07605725227022,72.88006092581784,Medium
V008533,No Helmet,908.52,Low,False,23.3,2025-06-26,06:52:00,6,Thursday,6,2025,Morning,False,D02603,57,51+,Male,No License,1,Repeat,VH04126,Car,Hyundai,13,EV,Mumbai,Maharashtra,Chembur,Arterial,19.063914946290243,72.91819726794043,Low
V008534,No Helmet,931.31,Critical,False,101.5,2025-02-13,07:24:00,7,Thursday,2,2025,Morning,False,D04095,59,51+,Male,No License,0,First-time,VH04960,Auto,Bajaj,3,Diesel,Jaipur,Rajasthan,Jaipur,Highway,20.000751848627413,78.00555803689836,Critical
V008535,Drunk Driving,3543.97,High,False,17.4,2024-07-22,04:28:00,4,Monday,7,2024,Night,False,D04375,52,51+,Male,LMV-NT,0,First-time,VH04411,Bike,KTM,6,CNG,Hyderabad,Telangana,Mehdipatnam,Intersection,17.337303684696664,78.42853401698822,High
V008536,No Helmet,829.75,Low,False,49.0,2024-05-17,19:09:00,19,Friday,5,2024,Evening,False,D02859,19,18-25,Male,HMV,4,Habitual,VH02620,Auto,Bajaj,14,EV,Bhopal,Madhya Pradesh,Bhopal,Rural,20.008934770657604,78.00395431105886,High
V008537,No Helmet,267.76,Medium,False,10.8,2025-12-05,06:34:00,6,Friday,12,2025,Morning,False,D04868,39,36-50,Female,LMV,1,Repeat,VH02705,Car,Mahindra,4,Diesel,Lucknow,Uttar Pradesh,Lucknow,Intersection,19.99314412629434,78.0074610392847,High
V008538,Signal Jumping,590.95,High,False,38.6,2024-09-28,15:18:00,15,Saturday,9,2024,Afternoon,True,D02268,46,36-50,Male,HMV,4,Habitual,VH02345,Bike,Royal Enfield,12,CNG,Lucknow,Uttar Pradesh,Lucknow,Residential,19.994031563509346,78.00096477803415,High
V008539,Overspeeding,1234.0,Medium,False,55.5,2025-11-13,17:20:00,17,Thursday,11,2025,Evening,False,D02596,33,26-35,Male,No License,0,First-time,VH01774,Car,Tata,11,Petrol,Chennai,Tamil Nadu,Chennai,Arterial,19.996977476243526,77.99655175526169,Medium
V008540,Overspeeding,1359.18,High,False,30.6,2024-07-21,06:41:00,6,Sunday,7,2024,Morning,True,D04703,37,36-50,Female,MCWG,1,Repeat,VH02399,Bike,Honda,12,EV,Hyderabad,Telangana,Secunderabad,Arterial,17.463323967849828,78.51742614696687,High
V008541,Triple Riding,357.3,Medium,False,30.1,2024-01-07,05:27:00,5,Sunday,1,2024,Night,True,D02445,34,26-35,Male,LMV-NT,3,Repeat,VH03618,Truck,Ashok Leyland,12,CNG,Pune,Maharashtra,Shivajinagar,Intersection,18.51088899810421,73.83894777828036,Low
V008542,No Helmet,248.45,High,False,74.8,2025-08-27,15:17:00,15,Wednesday,8,2025,Afternoon,False,D01540,27,26-35,Male,LMV-NT,0,First-time,VH06071,Bike,KTM,1,CNG,Jaipur,Rajasthan,Jaipur,Rural,19.999202808703046,77.9981040197012,High
V008543,Overspeeding,1788.88,Medium,False,34.7,2024-06-13,19:41:00,19,Thursday,6,2024,Evening,False,D04295,30,26-35,Male,LMV-NT,2,Repeat,VH00343,Car,Hyundai,8,EV,Pune,Maharashtra,Swargate,Intersection,18.53671299921381,73.84604015577159,High
V008544,Overspeeding,1478.15,Medium,False,28.0,2024-12-01,17:02:00,17,Sunday,12,2024,Evening,True,D03489,41,36-50,Male,LMV-NT,7,Habitual,VH01946,Truck,Mahindra,8,Petrol,Pune,Maharashtra,Bavdhan,Arterial,18.557275371888846,73.7733046382566,High
V008545,Document Expired,218.38,Medium,False,29.9,2025-07-11,06:06:00,6,Friday,7,2025,Morning,False,D04833,69,51+,Male,HMV,5,Habitual,VH02136,Bike,Bajaj,2,EV,Hyderabad,Telangana,Charminar,Residential,17.361296849507237,78.55128735825258,High
V008546,Document Expired,217.58,Medium,False,8.0,2024-03-24,11:47:00,11,Sunday,3,2024,Morning,True,D04652,36,36-50,Male,No License,1,Repeat,VH05810,Bike,KTM,1,EV,Nagpur,Maharashtra,Itwari Bazaar,Market,21.10432372649977,79.09050942612487,Medium
V008547,Signal Jumping,694.2,Medium,False,27.7,2024-04-26,04:54:00,4,Friday,4,2024,Night,False,D00143,31,26-35,Male,MCWG,0,First-time,VH00122,Bike,Hero,4,Diesel,Lucknow,Uttar Pradesh,Lucknow,Intersection,20.0020300534103,77.9901447214893,High
V008548,Overspeeding,1428.62,Medium,False,51.9,2024-08-19,13:18:00,13,Monday,8,2024,Afternoon,False,D03957,48,36-50,Male,MCWG,1,Repeat,VH01988,Car,Hyundai,0,EV,Kolkata,West Bengal,Kolkata,Arterial,20.00808392628521,78.00187355187806,Low
V008549,Wrong Side Driving,579.48,Critical,False,102.2,2025-02-15,07:57:00,7,Saturday,2,2025,Morning,True,D03159,38,36-50,Male,LMV,2,Repeat,VH07350,Bike,Honda,1,Petrol,Ahmedabad,Gujarat,Ahmedabad,Highway,20.008115762885964,77.99957988141372,Critical
V008550,Using Mobile,1961.05,Low,False,75.4,2024-01-16,06:51:00,6,Tuesday,1,2024,Morning,False,D03237,55,51+,Male,LMV-NT,0,First-time,VH07269,Bike,Honda,13,EV,Lucknow,Uttar Pradesh,Lucknow,Highway,19.99093469357389,77.99079378842214,Low
V008551,Illegal Parking,485.78,Low,False,27.5,2024-12-07,01:18:00,1,Saturday,12,2024,Night,True,D02777,21,18-25,Female,MCWOG,0,First-time,VH06259,SUV,Tata,6,Diesel,Mumbai,Maharashtra,Chembur,Arterial,19.054711319494107,72.91553868920258,High
V008552,Overspeeding,1755.85,Critical,False,56.8,2024-08-15,19:22:00,19,Thursday,8,2024,Evening,False,D02805,34,26-35,Male,MCWG,2,Repeat,VH02885,Truck,BharatBenz,7,Diesel,Pune,Maharashtra,Bavdhan,Arterial,18.55974576605011,73.78715433098648,Critical
V008553,Illegal Parking,452.57,Medium,False,23.3,2025-08-16,02:10:00,2,Saturday,8,2025,Night,True,D03466,62,51+,Female,HMV,2,Repeat,VH06695,Bike,TVS,13,EV,Bengaluru,Karnataka,Silk Board,Intersection,12.979133671541057,77.58540025069468,Low
V008554,No Helmet,320.27,High,False,43.4,2025-06-22,03:03:00,3,Sunday,6,2025,Night,True,D02647,51,51+,Male,HMV,1,Repeat,VH03627,Bus,Tata,1,Petrol,Mumbai,Maharashtra,Lower Parel,Arterial,19.019963475160864,72.85395780734028,High
V008555,No Helmet,262.12,Medium,False,41.4,2025-05-02,09:17:00,9,Friday,5,2025,Morning,False,D04021,56,51+,Male,LMV-NT,3,Repeat,VH00836,Car,Maruti Suzuki,13,CNG,Hyderabad,Telangana,Secunderabad,Arterial,17.45426700778184,78.51160962895976,High
V008556,Signal Jumping,690.16,Medium,False,44.8,2025-06-07,22:24:00,22,Saturday,6,2025,Night,True,D00409,44,36-50,Male,MCWOG,0,First-time,VH01201,SUV,Tata,13,CNG,Pune,Maharashtra,Aundh,Residential,18.56482281787634,73.82897300501934,High
V008557,Overspeeding,1247.03,Critical,False,30.6,2024-10-07,03:02:00,3,Monday,10,2024,Night,False,D03636,24,18-25,Male,MCWG,1,Repeat,VH00004,SUV,Mahindra,14,Petrol,Pune,Maharashtra,Kharadi,Arterial,18.536148881651936,73.89229288455098,Critical
V008558,Overspeeding,1418.92,Low,False,97.2,2024-08-22,08:47:00,8,Thursday,8,2024,Morning,False,D02314,47,36-50,Male,No License,2,Repeat,VH05477,Bike,Royal Enfield,4,Petrol,Pune,Maharashtra,Katraj,Highway,18.504724072818775,73.87453158847673,Low
V008559,Overspeeding,1602.35,Medium,True,50.6,2025-08-30,13:00:00,13,Saturday,8,2025,Afternoon,True,D01860,48,36-50,Female,LMV-NT,3,Repeat,VH03113,Car,Tata,3,CNG,Delhi,Delhi,India Gate Area,Arterial,28.606383446747408,77.22806028995875,Medium
V008560,Signal Jumping,520.72,Low,False,28.3,2025-03-16,17:37:00,17,Sunday,3,2025,Evening,True,D00158,45,36-50,Female,No License,0,First-time,VH05813,Bike,Honda,5,Petrol,Pune,Maharashtra,Aundh,Residential,18.55717791073177,73.81477158807604,Medium
V008561,Drunk Driving,3752.48,High,False,31.0,2025-05-05,01:22:00,1,Monday,5,2025,Night,False,D02605,66,51+,Male,No License,7,Habitual,VH00875,Bike,Bajaj,12,Diesel,Jaipur,Rajasthan,Jaipur,Arterial,20.007734496900273,77.99791597167174,High
V008562,No Helmet,838.86,Medium,False,47.5,2024-06-29,10:37:00,10,Saturday,6,2024,Morning,True,D02602,41,36-50,Male,MCWG,0,First-time,VH06764,Bus,Eicher,10,Diesel,Chennai,Tamil Nadu,Chennai,Rural,20.001950331495763,78.00577691588381,High
V008563,Signal Jumping,647.87,Medium,False,26.4,2025-08-08,00:45:00,0,Friday,8,2025,Night,False,D04321,42,36-50,Male,LMV,5,Habitual,VH01797,Bike,TVS,8,Petrol,Jaipur,Rajasthan,Jaipur,Residential,19.99434793514474,77.99150493040779,Low
V008564,Overspeeding,1221.55,High,False,42.0,2025-04-03,03:22:00,3,Thursday,4,2025,Night,False,D01961,28,26-35,Male,HMV,0,First-time,VH07830,Bike,TVS,8,EV,Pune,Maharashtra,Pashan,Residential,18.57633379539714,73.8312217390076,High
V008565,Signal Jumping,516.46,Medium,False,95.2,2025-11-13,13:13:00,13,Thursday,11,2025,Afternoon,False,D02542,46,36-50,Male,HMV,7,Habitual,VH03798,Car,Maruti Suzuki,9,CNG,Bengaluru,Karnataka,Hebbal Flyover,Highway,13.037169941321148,77.59308255270491,High
V008566,No Helmet,201.11,Critical,False,21.0,2025-04-05,11:15:00,11,Saturday,4,2025,Morning,True,D01947,61,51+,Male,LMV,0,First-time,VH05908,Bike,Honda,1,EV,Kolkata,West Bengal,Kolkata,Intersection,20.00151260085347,78.0054649650677,Critical
V008567,Document Expired,442.75,Critical,False,96.3,2025-01-27,03:55:00,3,Monday,1,2025,Night,False,D03459,59,51+,Female,LMV,0,First-time,VH06910,Bike,Honda,5,EV,Bengaluru,Karnataka,Electronic City,Highway,12.894015598903113,77.59109576317194,Critical
V008568,Drunk Driving,2500.4,High,False,28.5,2024-03-05,16:31:00,16,Tuesday,3,2024,Afternoon,False,D04460,46,36-50,Male,HMV,8,Habitual,VH03483,Car,Honda,6,EV,Nagpur,Maharashtra,Kdk Road,Arterial,21.198451176673707,79.05824358478475,High
V008569,Using Mobile,1587.5,High,False,53.7,2025-11-22,12:39:00,12,Saturday,11,2025,Afternoon,True,D01972,56,51+,Male,LMV-NT,1,Repeat,VH03152,Bike,TVS,3,Petrol,Kolkata,West Bengal,Kolkata,Arterial,19.992683513004845,78.00927939857897,High
V008570,Illegal Parking,396.29,Medium,False,16.6,2024-04-17,07:01:00,7,Wednesday,4,2024,Morning,False,D03756,37,36-50,Male,LMV-NT,0,First-time,VH02384,SUV,Honda,0,Petrol,Chennai,Tamil Nadu,Chennai,Residential,19.99033576455747,77.99120675836353,Low
V008571,Triple Riding,870.77,Medium,False,54.3,2025-01-28,01:01:00,1,Tuesday,1,2025,Night,False,D00979,31,26-35,Male,No License,1,Repeat,VH04503,Auto,Bajaj,11,CNG,Bengaluru,Karnataka,Whitefield,Arterial,12.97019087973631,77.63506273621819,Medium
V008572,No Helmet,575.81,Medium,False,32.7,2024-04-19,16:27:00,16,Friday,4,2024,Afternoon,False,D03348,51,51+,Male,LMV-NT,1,Repeat,VH06521,Truck,Tata,8,EV,Bengaluru,Karnataka,Koramangala,Residential,12.929903149449618,77.63001802371267,High
V008573,No Helmet,975.32,Medium,False,56.6,2025-08-08,09:09:00,9,Friday,8,2025,Morning,False,D01719,29,26-35,Male,HMV,5,Habitual,VH07608,Bike,KTM,6,Petrol,Kolkata,West Bengal,Kolkata,Rural,20.005358136034666,78.00613269760163,Medium
V008574,Wrong Side Driving,377.05,Medium,False,50.7,2025-01-25,02:53:00,2,Saturday,1,2025,Night,True,D03043,38,36-50,Female,MCWOG,1,Repeat,VH00477,Bus,Ashok Leyland,1,EV,Bhopal,Madhya Pradesh,Bhopal,Highway,20.005023061538715,78.00152197895677,Low
V008575,No Helmet,976.64,Low,False,49.2,2024-03-07,04:01:00,4,Thursday,3,2024,Night,False,D02931,57,51+,Male,MCWOG,5,Habitual,VH00286,SUV,Hyundai,10,Petrol,Hyderabad,Telangana,Uppal,Arterial,17.46812989598846,78.55948815468741,Low
V008576,No Seatbelt,319.33,Critical,False,64.9,2025-06-23,20:41:00,20,Monday,6,2025,Evening,False,D01740,59,51+,Male,MCWG,0,First-time,VH03774,Bike,KTM,6,EV,Kolkata,West Bengal,Kolkata,Highway,19.99895542713965,78.00539427452983,Critical
V008577,Drunk Driving,4431.46,Low,False,18.2,2024-12-08,16:12:00,16,Sunday,12,2024,Afternoon,True,D01285,40,36-50,Male,LMV,0,First-time,VH06711,Car,Toyota,9,Diesel,Jaipur,Rajasthan,Jaipur,Market,19.998573111619464,78.00306216080949,High
V008578,No Seatbelt,900.05,Medium,False,56.0,2025-06-06,21:03:00,21,Friday,6,2025,Night,False,D03510,50,36-50,Female,MCWOG,0,First-time,VH06037,Truck,Ashok Leyland,8,Diesel,Hyderabad,Telangana,Hitech City,Arterial,17.375729725899067,78.47638374142166,Low
V008579,Signal Jumping,544.08,Medium,False,18.9,2025-07-01,20:43:00,20,Tuesday,7,2025,Evening,False,D02896,31,26-35,Male,LMV-NT,0,First-time,VH05467,Car,Maruti Suzuki,0,Diesel,Lucknow,Uttar Pradesh,Lucknow,Market,19.994659247169235,78.00762134913089,High
V008580,Illegal Parking,433.08,Medium,False,54.1,2025-11-15,09:43:00,9,Saturday,11,2025,Morning,True,D02448,56,51+,Male,No License,3,Repeat,VH03241,SUV,Toyota,15,Petrol,Hyderabad,Telangana,Banjara Hills,Arterial,17.402194986663414,78.43527831079028,Low
V008581,Signal Jumping,519.25,Medium,False,22.3,2025-08-23,18:38:00,18,Saturday,8,2025,Evening,True,D03722,60,51+,Male,MCWOG,2,Repeat,VH07753,Bus,Eicher,5,EV,Ahmedabad,Gujarat,Ahmedabad,Arterial,20.00738293291915,77.9991476747383,Medium
V008582,Overspeeding,1793.42,Low,False,23.4,2025-07-20,07:37:00,7,Sunday,7,2025,Morning,True,D04173,65,51+,Male,HMV,1,Repeat,VH07450,Auto,Piaggio,1,EV,Delhi,Delhi,Dwarka,Residential,28.596377837324503,77.05313202645823,Low
V008583,Signal Jumping,867.41,High,False,40.4,2024-07-05,08:16:00,8,Friday,7,2024,Morning,False,D01906,40,36-50,Male,LMV,0,First-time,VH04166,Car,Honda,9,CNG,Hyderabad,Telangana,Uppal,Arterial,17.46932371370006,78.56764297186433,High
