violation_id,city_sk,location_sk,driver_sk,vehicle_sk,time_key,violation_date,violation_time,violation_type,fine_amount,severity,accident_involved,road_type,average_speed,weather_condition,lane_affected,department_status,age_group,time_period,offender_type
V20251217009847,18,147,2716,1116,717,2025-12-17,13:31:05,Signal Jumping,700,Medium,No,City Road,32,Foggy,Lane 3,Notified,26-35,Mid Day,First Time
V20240806009848,102,368,1220,4767,219,2024-08-06,16:59:03,No License,2700,High,Yes,National Highway,92,Clear,Shoulder,Notified,18-25,Mid Day,Repeat
V20250430009849,101,1991,1025,5669,486,2025-04-30,16:47:56,Triple Riding,900,Medium,No,State Highway,77,Clear,Lane 2,Under Review,18-25,Mid Day,First Time
V20240330009850,66,1407,3726,5670,90,2024-03-30,13:03:37,No License,2700,High,No,City Road,29,Clear,Lane 1,Under Review,36-45,Mid Day,First Time
V20240304009851,100,817,1749,5671,64,2024-03-04,08:31:43,Drunk Driving,5700,Critical,No,National Highway,72,Rainy,Lane 2,Notified,36-45,Morning Peak,Repeat
V20251218009852,13,252,1854,5672,718,2025-12-18,21:59:01,No Helmet,800,Medium,No,State Highway,57,Clear,Shoulder,Notified,26-35,Evening,Repeat
V20250120009853,38,2528,3799,1044,386,2025-01-20,18:01:37,Dangerous Driving,2900,High,No,Local Street,18,Clear,Lane 3,Notified,36-45,Evening Peak,First Time
V20240630009854,108,1137,1512,5673,182,2024-06-30,09:33:04,Wrong Side Driving,1700,High,No,City Road,44,Cloudy,Lane 1,Active,46-55,Morning Peak,First Time
V20250110009855,105,273,533,2762,376,2025-01-10,13:38:56,Signal Jumping,800,Medium,No,National Highway,75,Clear,Multiple Lanes,Active,26-35,Mid Day,First Time
V20250524009856,80,1,2486,3022,510,2025-05-24,19:58:56,No Helmet,800,Medium,No,State Highway,68,Clear,Lane 1,Notified,26-35,Evening Peak,Repeat
V20240104009857,109,2758,1952,4812,4,2024-01-04,08:58:44,Signal Jumping,900,Medium,Yes,Expressway,106,Cloudy,Lane 2,Active,18-25,Morning Peak,Repeat
V20250421009858,110,1260,2338,1594,477,2025-04-21,14:50:56,Overspeeding,1700,Medium,No,State Highway,112,Clear,Shoulder,Notified,26-35,Mid Day,Repeat
V20240412009859,72,1576,286,5620,103,2024-04-12,16:59:23,Wrong Parking,400,Low,No,National Highway,88,Clear,Lane 1,Active,18-25,Mid Day,Habitual
V20240414009860,56,1600,1679,4106,105,2024-04-14,09:16:54,Dangerous Driving,3600,High,No,State Highway,77,Foggy,Lane 1,Notified,18-25,Morning Peak,First Time
V20241215009861,86,1699,2112,5203,350,2024-12-15,09:47:24,Mobile Usage,1000,Medium,No,Expressway,70,Cloudy,Lane 3,Dispatched,18-25,Morning Peak,First Time
V20240625009862,37,1545,1698,5674,177,2024-06-25,08:34:24,Signal Jumping,600,Medium,No,City Road,29,Clear,Lane 2,Notified,46-55,Morning Peak,First Time
V20250603009863,30,1645,977,613,520,2025-06-03,18:44:23,Wrong Parking,500,Low,No,City Road,53,Clear,Lane 3,Active,26-35,Evening Peak,Repeat
V20250525009864,67,1943,1583,5454,511,2025-05-25,09:47:45,Signal Jumping,900,Medium,No,City Road,40,Cloudy,Lane 1,Dispatched,26-35,Morning Peak,Repeat
V20250111009865,93,2874,2200,5323,377,2025-01-11,20:13:59,Mobile Usage,1900,High,Yes,State Highway,56,Clear,Lane 2,Dispatched,18-25,Evening,First Time
V20251009009866,28,1410,1038,487,648,2025-10-09,18:29:05,Wrong Side Driving,1300,High,Yes,City Road,31,Cloudy,Lane 2,Active,26-35,Evening Peak,Repeat
V20250719009867,11,148,4320,1173,566,2025-07-19,12:29:22,Drunk Driving,5500,High,No,State Highway,76,Clear,Lane 2,Active,26-35,Mid Day,Repeat
V20241125009868,4,1665,1539,5675,330,2024-11-25,22:23:16,No License,3900,High,No,National Highway,93,Clear,Lane 1,Active,18-25,Evening,First Time
V20250713009869,3,1067,743,4175,560,2025-07-13,23:38:48,Signal Jumping,600,Medium,No,City Road,43,Cloudy,Lane 1,Notified,56-65,Late Night,First Time
V20241025009870,32,2549,4321,4397,299,2024-10-25,13:05:17,Triple Riding,900,Medium,No,Local Street,21,Foggy,Lane 1,Active,18-25,Mid Day,First Time
V20240528009871,91,1689,1443,4100,149,2024-05-28,00:08:06,Wrong Parking,300,Low,No,City Road,43,Stormy,Shoulder,Active,26-35,Late Night,Repeat
V20250205009872,92,494,4322,4904,402,2025-02-05,10:04:51,Mobile Usage,2600,Medium,No,City Road,45,Foggy,Multiple Lanes,Under Review,46-55,Morning Peak,First Time
V20251104009873,82,11,2661,450,674,2025-11-04,16:11:20,Drunk Driving,2400,Critical,No,City Road,45,Rainy,Multiple Lanes,Under Review,36-45,Mid Day,First Time
V20241206009874,72,1626,3545,3609,341,2024-12-06,18:19:03,Mobile Usage,4800,High,No,City Road,42,Stormy,Lane 1,Dispatched,46-55,Evening Peak,First Time
V20240116009875,62,599,3458,3715,16,2024-01-16,19:47:15,Overspeeding,500,High,No,State Highway,69,Foggy,Lane 1,Active,56-65,Evening Peak,First Time
V20240831009876,69,2474,2650,5177,244,2024-08-31,22:43:41,Mobile Usage,1900,Medium,No,City Road,31,Rainy,Multiple Lanes,Active,46-55,Evening,Repeat
V20241102009877,77,2071,3236,5112,307,2024-11-02,11:01:02,Signal Jumping,900,Medium,Yes,City Road,39,Clear,Shoulder,Active,18-25,Mid Day,Repeat
V20250605009878,108,269,2515,587,522,2025-06-05,08:14:13,No Seatbelt,900,Low,No,City Road,51,Clear,Lane 1,Dispatched,18-25,Morning Peak,Repeat
V20241130009879,58,2060,4323,5676,335,2024-11-30,22:05:33,Wrong Parking,300,Low,No,Local Street,24,Cloudy,Lane 1,Active,36-45,Evening,Repeat
V20251108009880,19,892,1196,5677,678,2025-11-08,12:57:07,No Helmet,800,Medium,No,State Highway,68,Rainy,Multiple Lanes,Dispatched,36-45,Mid Day,Habitual
V20240617009881,55,580,3622,5678,169,2024-06-17,07:20:27,No Helmet,600,Medium,No,City Road,39,Clear,Lane 1,Notified,18-25,Early Morning,Repeat
V20251019009882,77,2119,2727,3007,658,2025-10-19,09:42:43,Overspeeding,1200,Medium,Yes,Expressway,99,Foggy,Lane 2,Notified,18-25,Morning Peak,Repeat
V20251118009883,31,2736,344,2799,688,2025-11-18,08:18:21,Mobile Usage,4900,Medium,No,National Highway,68,Rainy,Lane 1,Active,26-35,Morning Peak,Repeat
V20250209009884,107,2357,708,4426,406,2025-02-09,13:56:57,Drunk Driving,5200,Critical,No,Local Street,25,Clear,Multiple Lanes,Dispatched,18-25,Mid Day,Habitual
V20251110009885,92,275,4324,5679,680,2025-11-10,21:26:32,Wrong Parking,300,Low,No,National Highway,60,Cloudy,Lane 3,Active,26-35,Evening,First Time
V20240723009886,71,2305,1492,5296,205,2024-07-23,08:50:24,Red Light Violation,800,Medium,No,City Road,35,Rainy,Lane 1,Dispatched,46-55,Morning Peak,Repeat
V20250721009887,19,1294,2238,4854,568,2025-07-21,18:05:15,Red Light Violation,500,Medium,No,City Road,40,Cloudy,Lane 2,Notified,36-45,Evening Peak,First Time
V20240124009888,28,621,3951,5680,24,2024-01-24,19:24:05,Signal Jumping,700,Medium,Yes,City Road,48,Cloudy,Multiple Lanes,Under Review,26-35,Evening Peak,First Time
V20241116009889,79,33,3046,3141,321,2024-11-16,18:32:00,No Helmet,500,Medium,No,City Road,53,Clear,Lane 1,Active,36-45,Evening Peak,First Time
V20240209009890,80,845,3372,4447,40,2024-02-09,10:08:41,No Seatbelt,700,Low,Yes,National Highway,75,Clear,Lane 2,Active,26-35,Morning Peak,Habitual
V20250918009891,57,1321,2913,1423,627,2025-09-18,17:52:26,No Helmet,600,Medium,No,National Highway,74,Cloudy,Lane 2,Notified,36-45,Evening Peak,Repeat
V20240409009892,45,96,1004,2860,100,2024-04-09,13:16:36,No Helmet,1000,Medium,No,Local Street,18,Foggy,Shoulder,Active,18-25,Mid Day,First Time
V20240702009893,86,1125,4234,5681,184,2024-07-02,18:24:35,Overspeeding,1800,Medium,No,City Road,76,Clear,Multiple Lanes,Notified,18-25,Evening Peak,First Time
V20240323009894,75,826,214,3346,83,2024-03-23,21:41:23,Mobile Usage,3800,High,No,National Highway,82,Cloudy,Lane 3,Active,26-35,Evening,Repeat
V20251021009895,77,182,2161,1860,660,2025-10-21,18:29:44,Mobile Usage,2500,High,No,National Highway,75,Cloudy,Lane 3,Active,46-55,Evening Peak,First Time
V20240307009896,79,1161,860,3857,67,2024-03-07,07:58:46,Triple Riding,600,Medium,No,City Road,29,Clear,Lane 3,Notified,26-35,Early Morning,Repeat
V20241207009897,101,1592,706,5682,342,2024-12-07,22:01:38,No License,2900,High,No,Local Street,35,Clear,Lane 1,Active,18-25,Evening,First Time
V20241113009898,52,2875,1576,1234,318,2024-11-13,11:00:09,No Helmet,1000,Medium,No,City Road,41,Cloudy,Multiple Lanes,Active,18-25,Mid Day,Repeat
V20240727009899,10,2556,4234,4005,209,2024-07-27,14:22:24,Overspeeding,1800,Medium,No,State Highway,107,Clear,Lane 1,Notified,18-25,Mid Day,Repeat
V20250622009900,86,967,2963,1844,539,2025-06-22,11:47:22,No Helmet,500,Medium,No,City Road,47,Clear,Shoulder,Dispatched,18-25,Mid Day,Repeat
V20251001009901,108,2710,448,1259,640,2025-10-01,16:18:03,Overspeeding,800,High,No,State Highway,80,Cloudy,Multiple Lanes,Dispatched,18-25,Mid Day,Repeat
V20240510009902,84,1668,4325,3550,131,2024-05-10,14:22:27,No Helmet,800,Medium,No,City Road,40,Clear,Shoulder,Dispatched,26-35,Mid Day,First Time
V20250730009903,62,786,2288,2868,577,2025-07-30,11:05:44,No Seatbelt,600,Low,No,Local Street,23,Clear,Shoulder,Dispatched,36-45,Mid Day,First Time
V20251002009904,12,438,4326,3991,641,2025-10-02,16:12:01,No Helmet,800,Medium,No,State Highway,59,Clear,Shoulder,Dispatched,18-25,Mid Day,Habitual
V20241116009905,62,1214,568,5683,321,2024-11-16,13:00:56,Red Light Violation,800,Medium,No,State Highway,54,Cloudy,Lane 2,Under Review,18-25,Mid Day,Habitual
V20240704009906,21,839,1869,5684,186,2024-07-04,06:12:07,Wrong Parking,300,Low,No,Local Street,29,Cloudy,Lane 1,Dispatched,18-25,Early Morning,Repeat
V20250209009907,36,2692,518,5685,406,2025-02-09,06:32:55,Overspeeding,600,High,No,City Road,35,Rainy,Lane 1,Active,46-55,Early Morning,Repeat
V20251215009908,31,2399,4322,4679,715,2025-12-15,19:27:42,Overspeeding,1300,High,No,National Highway,93,Foggy,Multiple Lanes,Active,36-45,Evening Peak,Repeat
V20250501009909,15,2813,4033,2693,487,2025-05-01,09:28:26,Wrong Side Driving,800,High,No,Expressway,112,Clear,Lane 2,Active,26-35,Morning Peak,First Time
V20240413009910,83,301,218,2062,104,2024-04-13,17:07:13,No Helmet,800,Medium,No,State Highway,56,Rainy,Shoulder,Active,26-35,Evening Peak,Habitual
V20250922009911,2,1637,4327,5686,631,2025-09-22,06:23:52,Wrong Parking,400,Low,No,City Road,44,Clear,Lane 1,Active,36-45,Early Morning,Habitual
V20240519009912,105,187,2971,1630,140,2024-05-19,23:52:35,No Helmet,700,Medium,No,City Road,44,Clear,Shoulder,Dispatched,56-65,Late Night,Repeat
V20240309009913,17,446,2880,5687,69,2024-03-09,23:30:04,Drunk Driving,9200,Critical,No,City Road,42,Clear,Lane 1,Dispatched,46-55,Late Night,First Time
V20250730009914,48,1336,602,5688,577,2025-07-30,00:34:42,Overspeeding,700,Medium,No,Local Street,29,Foggy,Lane 3,Under Review,26-35,Late Night,First Time
V20250720009915,40,1076,4076,4178,567,2025-07-20,08:47:52,Wrong Parking,300,Low,No,City Road,27,Clear,Lane 2,Active,26-35,Morning Peak,First Time
V20241015009916,108,1023,3296,4379,289,2024-10-15,19:13:20,No Helmet,500,Medium,No,State Highway,71,Clear,Lane 1,Under Review,26-35,Evening Peak,Repeat
V20251216009917,91,2479,3896,5689,716,2025-12-16,21:30:39,Wrong Side Driving,1100,High,No,Local Street,36,Foggy,Lane 2,Notified,46-55,Evening,First Time
V20250602009918,63,2631,1519,2490,519,2025-06-02,06:48:32,Signal Jumping,600,Medium,No,National Highway,79,Rainy,Lane 1,Dispatched,26-35,Early Morning,Repeat
V20250119009919,105,1506,4328,4977,385,2025-01-19,05:17:07,Drunk Driving,9200,Critical,No,Local Street,19,Cloudy,Lane 3,Under Review,26-35,Early Morning,First Time
V20240502009920,28,1061,2809,5690,123,2024-05-02,17:01:46,No License,2400,High,Yes,City Road,30,Clear,Multiple Lanes,Dispatched,18-25,Evening Peak,First Time
V20250122009921,47,2507,4271,522,388,2025-01-22,11:58:24,Triple Riding,700,Medium,No,Expressway,104,Clear,Multiple Lanes,Notified,18-25,Mid Day,First Time
V20251018009922,72,1593,921,3759,657,2025-10-18,13:00:02,Signal Jumping,500,Medium,No,State Highway,71,Cloudy,Lane 1,Notified,46-55,Mid Day,Repeat
V20241001009923,69,2288,4329,5691,275,2024-10-01,19:17:23,Dangerous Driving,4600,High,No,City Road,30,Cloudy,Lane 2,Active,26-35,Evening Peak,Repeat
V20240410009924,37,1436,4330,769,101,2024-04-10,14:31:44,Overspeeding,1500,High,No,Expressway,147,Clear,Multiple Lanes,Active,56-65,Mid Day,First Time
V20250804009925,9,2257,540,3998,582,2025-08-04,13:44:15,No License,3100,High,Yes,City Road,44,Clear,Lane 1,Dispatched,18-25,Mid Day,First Time
V20251004009926,84,112,2913,5692,643,2025-10-04,15:20:12,Overspeeding,1700,High,No,City Road,60,Clear,Lane 1,Active,36-45,Mid Day,Repeat
V20240601009927,43,2198,1801,5646,153,2024-06-01,09:44:33,Overspeeding,1100,High,Yes,Expressway,154,Stormy,Lane 1,Active,18-25,Morning Peak,Repeat
V20241023009928,34,1774,2078,3126,297,2024-10-23,17:58:08,Overspeeding,1200,High,No,City Road,45,Cloudy,Lane 2,Active,26-35,Evening Peak,First Time
V20240221009929,48,255,141,3186,52,2024-02-21,08:12:14,Red Light Violation,800,Medium,No,State Highway,70,Clear,Lane 2,Dispatched,65+,Morning Peak,Habitual
V20240802009930,88,2370,4331,4839,215,2024-08-02,20:46:24,No Helmet,800,Medium,No,City Road,40,Rainy,Lane 2,Notified,26-35,Evening,First Time
V20240816009931,12,2876,2906,5693,229,2024-08-16,15:39:57,Triple Riding,800,Medium,No,National Highway,90,Clear,Shoulder,Notified,26-35,Mid Day,Repeat
V20250311009932,52,1928,1857,2478,436,2025-03-11,10:10:21,Wrong Side Driving,1200,High,No,National Highway,88,Clear,Lane 1,Dispatched,18-25,Morning Peak,First Time
V20251101009933,92,2572,87,3922,671,2025-11-01,06:34:03,No License,4400,High,No,State Highway,75,Rainy,Lane 2,Dispatched,18-25,Early Morning,Repeat
V20240122009934,85,1940,2057,5155,22,2024-01-22,18:04:41,Signal Jumping,800,Medium,No,City Road,41,Clear,Lane 3,Under Review,26-35,Evening Peak,First Time
V20251124009935,79,1984,1157,1388,694,2025-11-24,12:49:40,Signal Jumping,700,Medium,No,City Road,37,Cloudy,Multiple Lanes,Under Review,36-45,Mid Day,First Time
V20240315009936,32,2170,3948,2485,75,2024-03-15,21:45:04,No License,3600,High,Yes,City Road,32,Cloudy,Lane 1,Active,18-25,Evening,First Time
V20241024009937,63,1109,1324,5694,298,2024-10-24,17:14:42,No Helmet,700,Medium,No,City Road,47,Clear,Lane 3,Dispatched,26-35,Evening Peak,Repeat
V20240602009938,21,995,4322,4678,154,2024-06-02,17:47:10,Overspeeding,1400,Medium,No,City Road,65,Clear,Lane 3,Active,26-35,Evening Peak,First Time
V20240528009939,32,409,2193,2639,149,2024-05-28,07:26:03,Wrong Parking,300,Low,No,National Highway,99,Foggy,Lane 3,Notified,18-25,Early Morning,Repeat
V20241018009940,90,1113,1192,5695,292,2024-10-18,07:37:53,Wrong Parking,300,Low,Yes,Local Street,16,Rainy,Lane 1,Notified,26-35,Early Morning,First Time
V20250413009941,41,271,769,5696,469,2025-04-13,02:35:06,Wrong Parking,500,Low,No,City Road,28,Cloudy,Multiple Lanes,Under Review,46-55,Late Night,First Time
V20250126009942,62,1559,4332,5662,392,2025-01-26,16:47:20,Wrong Parking,400,Low,No,Local Street,39,Clear,Shoulder,Dispatched,26-35,Mid Day,Repeat
V20241019009943,61,2191,3129,1641,293,2024-10-19,18:55:27,Triple Riding,800,Medium,No,Local Street,25,Foggy,Lane 2,Dispatched,18-25,Evening Peak,First Time
V20250218009944,101,356,3817,5697,415,2025-02-18,14:04:40,Overspeeding,1200,High,No,State Highway,118,Cloudy,Multiple Lanes,Under Review,18-25,Mid Day,First Time
V20240301009945,18,2062,3774,5698,61,2024-03-01,17:11:16,Wrong Parking,400,Low,No,State Highway,78,Rainy,Lane 1,Under Review,36-45,Evening Peak,First Time
V20250720009946,2,2674,3440,5699,567,2025-07-20,10:04:27,No Helmet,800,Medium,No,City Road,33,Stormy,Multiple Lanes,Notified,36-45,Morning Peak,First Time
V20240408009947,1,2242,4333,5700,99,2024-04-08,12:56:44,Dangerous Driving,3100,Critical,No,City Road,47,Clear,Multiple Lanes,Active,46-55,Mid Day,Repeat
V20250624009948,100,2276,845,3910,541,2025-06-24,22:22:29,Red Light Violation,700,Medium,No,Expressway,116,Rainy,Lane 2,Dispatched,18-25,Evening,First Time
V20240603009949,102,1174,4334,4250,155,2024-06-03,01:53:51,Wrong Side Driving,900,High,No,Local Street,40,Cloudy,Multiple Lanes,Under Review,18-25,Late Night,Repeat
V20241126009950,13,1511,4335,1072,331,2024-11-26,14:47:43,Signal Jumping,700,Medium,No,City Road,27,Clear,Lane 1,Dispatched,46-55,Mid Day,Repeat
V20240604009951,77,1117,3544,1426,156,2024-06-04,07:55:02,Triple Riding,800,Medium,Yes,Local Street,34,Clear,Lane 2,Notified,26-35,Early Morning,First Time
V20240704009952,104,352,1481,1288,186,2024-07-04,20:42:21,Overspeeding,1900,High,No,City Road,48,Clear,Multiple Lanes,Under Review,18-25,Evening,Repeat
V20250630009953,40,1662,3107,5322,547,2025-06-30,12:54:18,No Helmet,900,Medium,No,City Road,39,Clear,Lane 1,Active,36-45,Mid Day,First Time
V20250429009954,48,575,3069,5685,485,2025-04-29,15:45:07,No Seatbelt,900,Low,No,City Road,31,Clear,Lane 1,Dispatched,36-45,Mid Day,Habitual
V20251012009955,67,1316,4336,1547,651,2025-10-12,22:33:09,No Helmet,1000,Medium,No,Local Street,40,Stormy,Lane 3,Active,18-25,Evening,First Time
V20250106009956,19,2035,3646,697,372,2025-01-06,19:02:32,No Helmet,600,Medium,No,Local Street,17,Clear,Shoulder,Under Review,26-35,Evening Peak,Repeat
V20240520009957,93,2097,2100,5701,141,2024-05-20,08:17:17,No Helmet,800,Medium,Yes,State Highway,61,Clear,Lane 2,Active,36-45,Morning Peak,First Time
V20240622009958,31,1373,4337,3716,174,2024-06-22,05:20:46,Drunk Driving,3500,High,No,City Road,26,Clear,Lane 3,Active,26-35,Early Morning,First Time
V20241001009959,28,2147,447,892,275,2024-10-01,19:54:23,Wrong Parking,200,Low,No,State Highway,54,Rainy,Lane 1,Active,26-35,Evening Peak,Habitual
V20251119009960,104,610,872,5702,689,2025-11-19,11:29:08,No Helmet,600,Medium,No,State Highway,54,Foggy,Lane 1,Dispatched,26-35,Mid Day,Repeat
V20250526009961,10,2877,1252,354,512,2025-05-26,09:09:39,Overspeeding,1800,Medium,No,City Road,42,Cloudy,Lane 2,Dispatched,26-35,Morning Peak,Repeat
V20250602009962,62,446,4338,4408,519,2025-06-02,08:42:07,No Helmet,1000,Medium,No,City Road,34,Cloudy,Shoulder,Dispatched,46-55,Morning Peak,First Time
V20250325009963,109,2336,56,1264,450,2025-03-25,16:19:37,Mobile Usage,3200,Medium,No,City Road,30,Foggy,Shoulder,Active,26-35,Mid Day,Habitual
V20251119009964,1,1075,125,2499,689,2025-11-19,10:46:08,Red Light Violation,900,Medium,No,Local Street,38,Rainy,Lane 1,Under Review,18-25,Morning Peak,First Time
V20251021009965,18,2741,1351,2497,660,2025-10-21,19:09:14,No Seatbelt,700,Low,No,Local Street,26,Clear,Lane 1,Dispatched,18-25,Evening Peak,Repeat
V20240321009966,90,336,4152,5519,81,2024-03-21,15:26:30,Mobile Usage,2400,High,No,Local Street,39,Clear,Lane 2,Under Review,36-45,Mid Day,Repeat
V20251031009967,54,2793,862,5490,670,2025-10-31,16:18:38,Overspeeding,1700,High,Yes,State Highway,76,Stormy,Lane 2,Active,26-35,Mid Day,Repeat
V20240301009968,2,2044,1252,4481,61,2024-03-01,13:20:09,Wrong Side Driving,1300,High,No,Expressway,106,Rainy,Shoulder,Active,26-35,Mid Day,Habitual
V20250103009969,43,2834,4339,5703,369,2025-01-03,09:08:56,Dangerous Driving,5000,Critical,No,Local Street,18,Cloudy,Lane 1,Notified,26-35,Morning Peak,First Time
V20250218009970,53,1656,2467,5704,415,2025-02-18,08:34:27,Wrong Parking,200,Low,No,Expressway,107,Clear,Lane 2,Active,18-25,Morning Peak,Repeat
V20241118009971,1,2361,4340,3099,323,2024-11-18,07:20:25,Drunk Driving,6800,High,No,City Road,53,Clear,Multiple Lanes,Active,18-25,Early Morning,Repeat
V20250219009972,90,501,4240,5705,416,2025-02-19,18:10:35,Mobile Usage,1000,High,No,State Highway,72,Cloudy,Lane 1,Notified,18-25,Evening Peak,Habitual
V20251203009973,105,1468,4341,3339,703,2025-12-03,19:57:58,Wrong Parking,400,Low,No,Local Street,28,Cloudy,Lane 2,Notified,36-45,Evening Peak,First Time
V20240814009974,5,1995,3175,3491,227,2024-08-14,13:46:00,Wrong Side Driving,1300,High,No,Local Street,30,Clear,Lane 3,Dispatched,46-55,Mid Day,Repeat
V20241224009975,42,2216,4342,2492,359,2024-12-24,19:36:07,Triple Riding,800,Medium,No,National Highway,98,Stormy,Lane 3,Active,26-35,Evening Peak,First Time
V20250816009976,99,2158,4343,5706,594,2025-08-16,12:51:21,No Seatbelt,600,Medium,No,National Highway,99,Clear,Lane 3,Active,18-25,Mid Day,Repeat
V20251203009977,5,2007,3210,2771,703,2025-12-03,07:53:31,Mobile Usage,4700,High,No,Local Street,33,Clear,Multiple Lanes,Dispatched,36-45,Early Morning,First Time
V20240110009978,19,682,467,2056,10,2024-01-10,00:56:22,No Helmet,900,Medium,No,City Road,53,Rainy,Lane 2,Dispatched,26-35,Late Night,Repeat
V20241019009979,37,2140,2732,2955,293,2024-10-19,11:03:16,Triple Riding,1000,Medium,No,State Highway,51,Rainy,Multiple Lanes,Active,26-35,Mid Day,First Time
V20250817009980,59,1662,1577,5707,595,2025-08-17,12:18:59,No Helmet,800,Medium,No,City Road,31,Clear,Lane 1,Under Review,26-35,Mid Day,First Time
V20240813009981,22,105,1885,3369,226,2024-08-13,17:54:34,No Helmet,900,Medium,No,City Road,28,Clear,Lane 1,Active,18-25,Evening Peak,First Time
V20250506009982,110,2778,4344,5708,492,2025-05-06,18:21:02,No Seatbelt,600,Medium,No,Local Street,29,Clear,Multiple Lanes,Active,65+,Evening Peak,First Time
