vehicle_surrogate_key,vehicle_key,vehicle_type,vehicle_brand,vehicle_age,fuel_type
4899,VEH002539,Auto Rickshaw,Bajaj,4,CNG
4900,VEH005311,Car,Maruti Suzuki,7,CNG
4901,VEH007833,Car,Volkswagen,1,Electric
4902,VEH004894,Scooter,Honda,17,Petrol
4903,VEH005260,Bike,TVS,0,Petrol
4904,VEH003947,Car,Toyota,0,Diesel
4905,VEH001972,Bike,Bajaj,0,Petrol
4906,VEH006016,Auto Rickshaw,Bajaj,11,Diesel
4907,VEH004624,Car,Maruti Suzuki,4,Petrol
4908,VEH001180,Car,Volkswagen,13,Diesel
4909,VEH002760,Bike,Honda,10,Petrol
4910,VEH001472,Bike,Hero,0,Petrol
4911,VEH006705,Truck,Eicher,7,Diesel
4912,VEH003684,Car,Hyundai,2,Petrol
4913,VEH005450,Bike,Royal Enfield,10,Petrol
4914,VEH000061,Bike,Hero,1,Electric
4915,VEH001060,Bike,KTM,13,Petrol
4916,VEH002815,Scooter,Vespa,2,Petrol
4917,VEH006672,Truck,BharatBenz,6,Diesel
4918,VEH000595,Auto Rickshaw,Bajaj,19,Petrol
4919,VEH000022,Bike,TVS,19,Petrol
4920,VEH006456,Bike,Yamaha,0,Petrol
4921,VEH006115,Bike,Royal Enfield,2,Petrol
4922,VEH003253,Car,Kia,3,Diesel
4923,VEH005765,Bike,Honda,0,Petrol
4924,VEH003188,Bike,KTM,3,Petrol
4925,VEH001342,Scooter,Honda,1,Petrol
4926,VEH002141,Bike,Suzuki,17,Petrol
4927,VEH001852,Car,Hyundai,1,Petrol
4928,VEH007764,Auto Rickshaw,Piaggio,6,Petrol
4929,VEH002668,Car,Hyundai,18,Petrol
4930,VEH006595,Bike,Hero,0,Petrol
4931,VEH007906,Car,Volkswagen,8,Petrol
4932,VEH001710,Auto Rickshaw,Bajaj,5,CNG
4933,VEH003149,Car,Honda,8,Diesel
4934,VEH006123,Bike,Yamaha,0,Petrol
4935,VEH006158,Bike,Royal Enfield,1,Petrol
4936,VEH002805,Bike,Royal Enfield,1,Petrol
4937,VEH001620,Bike,Honda,0,Petrol
4938,VEH007600,Auto Rickshaw,Bajaj,3,CNG
4939,VEH007419,Van,Force,10,Petrol
4940,VEH003609,Bike,KTM,10,Petrol
4941,VEH003011,Car,Hyundai,9,Diesel
4942,VEH002908,Bus,Eicher,13,Diesel
4943,VEH001719,Bike,Hero,3,Petrol
4944,VEH006008,Bus,Eicher,6,Diesel
4945,VEH002878,Scooter,Bajaj,8,Electric
4946,VEH003611,Bike,Yamaha,6,Petrol
4947,VEH004515,Van,Mahindra,5,Petrol
4948,VEH007555,Scooter,Suzuki,3,Petrol
4949,VEH007877,Car,Toyota,2,Diesel
4950,VEH006715,Car,Honda,9,Petrol
4951,VEH007091,Bike,KTM,1,Petrol
4952,VEH001013,Bike,Hero,13,Electric
4953,VEH000361,Bike,Hero,0,Petrol
4954,VEH006384,Bike,Yamaha,17,Petrol
4955,VEH004130,Bike,Hero,2,Petrol
4956,VEH004785,Scooter,Hero,5,Petrol
4957,VEH002122,Bike,Yamaha,16,Petrol
4958,VEH001301,Auto Rickshaw,Bajaj,10,Diesel
4959,VEH007649,Truck,Tata,3,Diesel
4960,VEH006811,Bike,Hero,3,Petrol
4961,VEH000481,Auto Rickshaw,TVS,19,Petrol
4962,VEH007266,Car,Volkswagen,5,Diesel
4963,VEH004591,Bus,Ashok Leyland,5,CNG
4964,VEH006148,Car,Honda,2,Petrol
4965,VEH006371,Bike,Hero,2,Petrol
4966,VEH000920,Auto Rickshaw,Piaggio,9,CNG
4967,VEH001453,Auto Rickshaw,Bajaj,0,Diesel
4968,VEH000318,Bike,Honda,2,Electric
4969,VEH003007,Scooter,Honda,6,Petrol
4970,VEH006586,Car,Honda,4,Petrol
4971,VEH002693,Car,Kia,5,Electric
4972,VEH002885,Car,Maruti Suzuki,20,Electric
4973,VEH005683,Scooter,Bajaj,3,Petrol
4974,VEH003664,Car,Hyundai,6,CNG
4975,VEH004902,Auto Rickshaw,Piaggio,8,Petrol
4976,VEH000125,Truck,Ashok Leyland,1,Diesel
4977,VEH000096,Bus,Tata,4,Diesel
4978,VEH004004,Auto Rickshaw,Bajaj,15,CNG
4979,VEH005600,Scooter,Hero,2,Petrol
4980,VEH000208,Bike,Bajaj,5,Petrol
4981,VEH002231,Bike,Yamaha,3,Petrol
4982,VEH007938,Bike,KTM,0,Petrol
4983,VEH002081,Auto Rickshaw,TVS,0,Petrol
4984,VEH004114,Bike,KTM,0,Electric
4985,VEH001412,Bike,Honda,0,Petrol
4986,VEH000896,Car,Mahindra,1,Diesel
4987,VEH002764,Truck,Ashok Leyland,3,Diesel
4988,VEH001762,Auto Rickshaw,Bajaj,15,Diesel
4989,VEH006559,Scooter,Honda,0,Petrol
4990,VEH005171,Bike,Hero,15,Petrol
4991,VEH005095,Scooter,Vespa,2,Electric
4992,VEH005999,Bus,Eicher,0,Diesel
4993,VEH004590,Car,Volkswagen,1,CNG
4994,VEH001433,Bike,Yamaha,4,Petrol
4995,VEH007794,Scooter,TVS,3,Electric
4996,VEH007330,Car,Honda,3,Petrol
4997,VEH001073,Bike,Honda,13,Petrol
4998,VEH004903,Car,Mahindra,10,Petrol
4999,VEH000471,Bike,KTM,1,Petrol
5000,VEH003382,Bike,Hero,5,Petrol
5001,VEH007755,Bike,Suzuki,7,Electric
5002,VEH005340,Bike,Hero,5,Electric
5003,VEH006534,Van,Tata,7,Diesel
5004,VEH002922,Car,Hyundai,16,Diesel
5005,VEH003755,Bike,Yamaha,2,Petrol
5006,VEH007790,Bike,KTM,4,Petrol
5007,VEH001932,Car,Toyota,3,CNG
5008,VEH005890,Auto Rickshaw,TVS,5,CNG
5009,VEH007544,Truck,Eicher,9,CNG
5010,VEH002650,Car,Hyundai,5,Petrol
5011,VEH005056,Van,Tata,8,CNG
5012,VEH002925,Truck,BharatBenz,2,CNG
5013,VEH007830,Bike,Yamaha,6,Electric
5014,VEH001028,Bus,Eicher,3,Diesel
5015,VEH007163,Car,Tata,7,Electric
5016,VEH004241,Bike,Suzuki,13,Petrol
5017,VEH001137,Scooter,Hero,1,Petrol
5018,VEH006351,Bike,KTM,2,Petrol
5019,VEH006224,Bike,KTM,1,Petrol
5020,VEH002542,Bike,KTM,1,Petrol
5021,VEH000007,Bike,Yamaha,20,Petrol
5022,VEH005235,Bike,KTM,7,Petrol
5023,VEH007522,Bike,TVS,5,Electric
5024,VEH003369,Car,Mahindra,6,Petrol
5025,VEH000856,Bike,Honda,5,Petrol
5026,VEH007696,Car,Tata,5,Electric
5027,VEH003861,Bike,Suzuki,4,Petrol
5028,VEH000725,Truck,Tata,5,CNG
5029,VEH001786,Scooter,Bajaj,15,Petrol
5030,VEH002160,Car,Kia,11,Diesel
5031,VEH006571,Truck,Mahindra,4,Diesel
5032,VEH005192,Car,Toyota,0,Petrol
5033,VEH003581,Scooter,Suzuki,4,Petrol
5034,VEH002979,Bike,Honda,6,Petrol
5035,VEH006739,Bike,Suzuki,16,Petrol
5036,VEH006500,Car,Honda,4,Petrol
5037,VEH003368,Car,Hyundai,10,Diesel
5038,VEH007980,Scooter,Hero,5,Petrol
5039,VEH001877,Scooter,TVS,6,Petrol
5040,VEH005743,Car,Honda,6,Petrol
5041,VEH001381,Bike,Royal Enfield,9,Petrol
5042,VEH006609,Truck,Eicher,0,Diesel
5043,VEH006453,Scooter,TVS,1,Petrol
5044,VEH000647,Auto Rickshaw,TVS,10,CNG
5045,VEH000376,Bike,Yamaha,2,Electric
5046,VEH007235,Car,Mahindra,4,Petrol
5047,VEH006711,Scooter,Bajaj,3,Petrol
5048,VEH005017,Bike,KTM,12,Petrol
5049,VEH000448,Auto Rickshaw,TVS,9,CNG
5050,VEH007561,Auto Rickshaw,TVS,18,CNG
5051,VEH005607,Scooter,Hero,0,Electric
5052,VEH005137,Bike,Royal Enfield,3,Petrol
5053,VEH004989,Bike,Yamaha,6,Electric
5054,VEH001875,Bike,TVS,2,Petrol
5055,VEH001344,Car,Mahindra,9,Petrol
5056,VEH004821,Bike,KTM,1,Electric
5057,VEH000339,Bike,Suzuki,6,Petrol
5058,VEH005019,Car,Maruti Suzuki,6,Petrol
5059,VEH003462,Bike,Suzuki,0,Petrol
5060,VEH005972,Bike,Royal Enfield,9,Electric
5061,VEH001102,Bus,Tata,3,Diesel
5062,VEH002867,Auto Rickshaw,TVS,2,Petrol
5063,VEH003711,Bike,Yamaha,11,Petrol
5064,VEH007745,Auto Rickshaw,Piaggio,4,CNG
5065,VEH007589,Auto Rickshaw,Bajaj,3,Petrol
5066,VEH003297,Bike,Hero,4,Petrol
5067,VEH005644,Auto Rickshaw,Piaggio,11,Petrol
5068,VEH001927,Bike,KTM,4,Petrol
5069,VEH000088,Bike,TVS,8,Petrol
5070,VEH005619,Car,Hyundai,4,Petrol
5071,VEH003292,Scooter,Suzuki,16,Petrol
5072,VEH006800,Scooter,Hero,4,Petrol
5073,VEH005771,Bike,TVS,19,Petrol
5074,VEH004987,Bike,Royal Enfield,1,Petrol
5075,VEH001856,Car,Toyota,6,Diesel
5076,VEH001622,Bike,Bajaj,8,Petrol
5077,VEH003782,Car,Tata,11,Diesel
5078,VEH005028,Scooter,Vespa,3,Electric
5079,VEH003850,Bike,Suzuki,2,Petrol
5080,VEH004398,Auto Rickshaw,Piaggio,3,CNG
5081,VEH003720,Scooter,Vespa,5,Electric
5082,VEH001328,Bus,BharatBenz,1,Diesel
5083,VEH005255,Auto Rickshaw,TVS,4,Petrol
5084,VEH007158,Bike,Royal Enfield,12,Petrol
5085,VEH006211,Car,Hyundai,13,CNG
5086,VEH005370,Bike,Suzuki,10,Petrol
5087,VEH000881,Bike,Suzuki,3,Electric
5088,VEH005288,Bike,TVS,5,Petrol
5089,VEH006104,Car,Hyundai,3,Petrol
5090,VEH007834,Scooter,Vespa,1,Petrol
5091,VEH001476,Car,Hyundai,4,Diesel
5092,VEH002402,Scooter,Honda,0,Petrol
5093,VEH007816,Car,Volkswagen,5,Diesel
5094,VEH007509,Bike,Royal Enfield,10,Electric
5095,VEH007009,Bike,KTM,5,Petrol
5096,VEH006286,Bike,Honda,5,Electric
5097,VEH003677,Car,Tata,10,Diesel
5098,VEH003560,Car,Toyota,14,Diesel
5099,VEH006316,Van,Maruti Suzuki,0,Diesel
5100,VEH000863,Truck,Eicher,4,Diesel
5101,VEH004378,Bike,Yamaha,4,Petrol
5102,VEH002520,Auto Rickshaw,Bajaj,1,CNG
5103,VEH001294,Bike,Hero,4,Petrol
5104,VEH002304,Bike,Bajaj,10,Petrol
5105,VEH005962,Auto Rickshaw,Bajaj,10,CNG
5106,VEH007591,Car,Hyundai,5,CNG
5107,VEH005244,Truck,BharatBenz,3,Diesel
5108,VEH005748,Bike,Yamaha,5,Petrol
5109,VEH007475,Bike,KTM,9,Petrol
5110,VEH005820,Car,Hyundai,10,Petrol
5111,VEH004116,Car,Tata,2,Petrol
5112,VEH007691,Scooter,Vespa,4,Electric
5113,VEH003480,Car,Hyundai,2,Diesel
5114,VEH001820,Scooter,Suzuki,4,Petrol
5115,VEH000933,Bike,Bajaj,1,Electric
5116,VEH000596,Truck,Mahindra,4,Diesel
5117,VEH004233,Bike,Royal Enfield,11,Petrol
5118,VEH007216,Bike,KTM,0,Petrol
5119,VEH006909,Car,Volkswagen,2,Petrol
5120,VEH002790,Car,Kia,2,Petrol
5121,VEH002069,Car,Mahindra,2,Diesel
5122,VEH001960,Car,Toyota,4,Diesel
5123,VEH007842,Auto Rickshaw,Bajaj,3,CNG
5124,VEH003658,Car,Hyundai,1,Petrol
5125,VEH000791,Bike,Suzuki,17,Petrol
5126,VEH002884,Scooter,Bajaj,4,Petrol
5127,VEH005347,Car,Hyundai,0,Electric
5128,VEH005810,Bike,Hero,6,Petrol
5129,VEH002060,Bike,Suzuki,5,Petrol
5130,VEH003694,Car,Kia,0,Petrol
5131,VEH002765,Scooter,Suzuki,17,Electric
5132,VEH007297,Bike,Hero,7,Petrol
5133,VEH005832,Scooter,TVS,6,Electric
5134,VEH000405,Bike,Hero,0,Electric
5135,VEH001147,Auto Rickshaw,Bajaj,4,CNG
5136,VEH007355,Bus,BharatBenz,1,Diesel
5137,VEH004170,Scooter,Vespa,6,Electric
5138,VEH004905,Bike,KTM,2,Petrol
5139,VEH002278,Bus,BharatBenz,5,CNG
5140,VEH001286,Scooter,Bajaj,10,Petrol
5141,VEH003285,Car,Tata,1,Diesel
5142,VEH002844,Auto Rickshaw,TVS,10,CNG
5143,VEH004754,Bus,Tata,15,Diesel
5144,VEH000215,Scooter,Vespa,10,Petrol
5145,VEH000849,Car,Maruti Suzuki,9,Diesel
5146,VEH005092,Bike,Bajaj,7,Electric
5147,VEH002536,Auto Rickshaw,TVS,3,CNG
5148,VEH001539,Truck,Ashok Leyland,1,Diesel
5149,VEH006719,Bike,TVS,9,Petrol
5150,VEH002394,Car,Mahindra,3,Petrol
5151,VEH007278,Car,Honda,1,Electric
5152,VEH000772,Bike,Hero,3,Petrol
5153,VEH007244,Bike,Royal Enfield,2,Petrol
5154,VEH002095,Bus,Eicher,9,CNG
5155,VEH006549,Bike,Honda,0,Electric
5156,VEH004638,Bike,TVS,5,Petrol
5157,VEH001359,Bike,Royal Enfield,3,Petrol
5158,VEH003693,Car,Kia,1,CNG
5159,VEH001510,Bike,Yamaha,2,Petrol
5160,VEH000341,Bike,Suzuki,4,Petrol
5161,VEH002508,Car,Tata,9,Petrol
5162,VEH003064,Bus,Eicher,2,Diesel
5163,VEH004705,Scooter,Vespa,3,Petrol
5164,VEH002876,Car,Tata,5,Diesel
5165,VEH003249,Bike,Hero,1,Petrol
5166,VEH007304,Car,Hyundai,8,Diesel
5167,VEH000524,Car,Kia,14,Diesel
5168,VEH005589,Bike,Hero,10,Electric
5169,VEH000287,Auto Rickshaw,Bajaj,6,CNG
5170,VEH001170,Bike,Bajaj,16,Petrol
5171,VEH005808,Bike,Yamaha,0,Petrol
5172,VEH007183,Scooter,TVS,4,Electric
5173,VEH001111,Bus,Tata,9,Diesel
5174,VEH003040,Bike,Royal Enfield,0,Electric
5175,VEH007689,Scooter,Suzuki,1,Petrol
5176,VEH000700,Car,Volkswagen,3,Electric
5177,VEH004523,Bike,Royal Enfield,1,Petrol
5178,VEH005865,Bus,Tata,0,Diesel
5179,VEH006028,Scooter,Suzuki,9,Petrol
5180,VEH000540,Scooter,Hero,3,Petrol
5181,VEH003326,Van,Tata,1,Petrol
5182,VEH007506,Bike,Yamaha,6,Petrol
5183,VEH000753,Car,Toyota,6,Petrol
5184,VEH000677,Car,Honda,1,Petrol
5185,VEH007214,Car,Volkswagen,18,Petrol
5186,VEH005990,Bus,Ashok Leyland,18,Diesel
5187,VEH006955,Bike,Hero,16,Petrol
5188,VEH000792,Car,Volkswagen,18,Petrol
5189,VEH002675,Auto Rickshaw,Piaggio,4,Diesel
5190,VEH007038,Bus,Eicher,2,Diesel
5191,VEH003618,Auto Rickshaw,Piaggio,10,CNG
5192,VEH003643,Scooter,Vespa,10,Petrol
5193,VEH003747,Bike,Honda,10,Petrol
5194,VEH000720,Scooter,Hero,7,Petrol
5195,VEH003122,Auto Rickshaw,Bajaj,2,CNG
5196,VEH000545,Bus,Eicher,6,CNG
5197,VEH005710,Van,Mahindra,12,Diesel
5198,VEH005826,Bike,KTM,1,Petrol
5199,VEH002365,Bike,Honda,2,Petrol
5200,VEH003619,Bike,Royal Enfield,3,Petrol
5201,VEH007527,Auto Rickshaw,Piaggio,6,CNG
5202,VEH001588,Scooter,Hero,1,Electric
5203,VEH007439,Bike,Suzuki,4,Petrol
5204,VEH000622,Scooter,Hero,2,Petrol
5205,VEH003914,Car,Tata,1,Petrol
5206,VEH007055,Car,Honda,1,Petrol
5207,VEH007863,Bike,Royal Enfield,1,Petrol
5208,VEH005823,Bike,Royal Enfield,1,Petrol
5209,VEH000535,Scooter,TVS,2,Petrol
5210,VEH007785,Car,Mahindra,4,Petrol
5211,VEH000846,Car,Kia,14,Diesel
5212,VEH005812,Bike,TVS,16,Petrol
5213,VEH000377,Bike,TVS,4,Petrol
5214,VEH006152,Bus,Ashok Leyland,2,Diesel
5215,VEH002407,Bike,Yamaha,4,Petrol
5216,VEH003626,Car,Volkswagen,2,Petrol
5217,VEH001057,Bike,Suzuki,2,Electric
5218,VEH002512,Auto Rickshaw,TVS,6,CNG
5219,VEH001017,Truck,BharatBenz,12,Diesel
5220,VEH002374,Scooter,Honda,19,Petrol
5221,VEH001271,Bike,Bajaj,8,Petrol
5222,VEH002963,Scooter,TVS,20,Petrol
5223,VEH000944,Bus,Ashok Leyland,9,Diesel
5224,VEH005627,Bike,KTM,1,Petrol
5225,VEH007307,Van,Maruti Suzuki,6,Petrol
5226,VEH007377,Scooter,Honda,0,Petrol
5227,VEH005722,Bike,Bajaj,4,Petrol
5228,VEH002196,Van,Tata,5,Diesel
5229,VEH000887,Bike,Bajaj,1,Petrol
5230,VEH007956,Bike,Royal Enfield,9,Petrol
5231,VEH000580,Car,Honda,2,Petrol
5232,VEH002310,Bike,TVS,10,Petrol
5233,VEH005027,Bike,Suzuki,3,Petrol
5234,VEH000043,Bike,Hero,2,Petrol
5235,VEH000171,Car,Honda,9,Petrol
5236,VEH003422,Auto Rickshaw,TVS,4,Petrol
5237,VEH001870,Bike,Hero,19,Electric
5238,VEH006425,Bike,TVS,2,Electric
5239,VEH005977,Scooter,Bajaj,1,Petrol
5240,VEH004138,Scooter,TVS,8,Electric
5241,VEH007349,Bike,Suzuki,0,Petrol
5242,VEH000769,Bike,KTM,4,Petrol
5243,VEH001007,Bike,Suzuki,1,Petrol
5244,VEH006982,Van,Mahindra,6,Petrol
5245,VEH005842,Bike,Hero,1,Petrol
5246,VEH004284,Bike,TVS,8,Petrol
5247,VEH002291,Bike,Honda,4,Petrol
5248,VEH000322,Scooter,Vespa,3,Electric
5249,VEH003017,Scooter,Vespa,8,Electric
5250,VEH003810,Bike,Hero,5,Petrol
5251,VEH007468,Car,Tata,1,CNG
5252,VEH000078,Scooter,Hero,1,Petrol
5253,VEH000835,Scooter,Vespa,7,Petrol
5254,VEH002261,Car,Hyundai,15,Petrol
5255,VEH003759,Bike,Yamaha,2,Petrol
5256,VEH004113,Auto Rickshaw,Bajaj,0,CNG
5257,VEH002857,Scooter,Vespa,0,Petrol
5258,VEH001109,Bike,Yamaha,0,Electric
5259,VEH005764,Scooter,Suzuki,2,Petrol
5260,VEH003584,Bike,KTM,4,Petrol
5261,VEH004179,Car,Toyota,3,Petrol
5262,VEH001931,Car,Tata,1,Electric
5263,VEH007028,Bike,Suzuki,0,Petrol
5264,VEH004541,Bike,Royal Enfield,10,Petrol
5265,VEH005850,Auto Rickshaw,TVS,1,Petrol
5266,VEH006006,Bike,Bajaj,3,Petrol
5267,VEH002056,Car,Maruti Suzuki,15,CNG
5268,VEH007013,Scooter,TVS,15,Petrol
5269,VEH001608,Bike,Yamaha,0,Petrol
5270,VEH005744,Bus,BharatBenz,1,CNG
5271,VEH007513,Bike,Hero,16,Petrol
5272,VEH002486,Bike,Suzuki,12,Petrol
5273,VEH001906,Bike,Royal Enfield,12,Petrol
5274,VEH002138,Car,Maruti Suzuki,5,Petrol
5275,VEH003763,Auto Rickshaw,Piaggio,3,Petrol
5276,VEH000085,Bike,TVS,0,Electric
5277,VEH006913,Bike,TVS,8,Petrol
5278,VEH003265,Bike,Royal Enfield,0,Petrol
5279,VEH001457,Bike,Bajaj,7,Petrol
5280,VEH001538,Bike,Honda,19,Petrol
5281,VEH002145,Auto Rickshaw,Bajaj,5,CNG
5282,VEH000983,Bike,TVS,3,Petrol
5283,VEH000624,Scooter,Hero,4,Petrol
5284,VEH002522,Bike,Suzuki,12,Electric
5285,VEH003908,Auto Rickshaw,Piaggio,1,Diesel
5286,VEH001868,Scooter,Vespa,0,Petrol
5287,VEH005030,Car,Volkswagen,7,Electric
5288,VEH004013,Car,Tata,4,Petrol
5289,VEH005579,Truck,Mahindra,15,Diesel
5290,VEH001613,Car,Tata,4,CNG
5291,VEH000501,Car,Toyota,13,Petrol
5292,VEH005559,Bike,Yamaha,10,Electric
5293,VEH000706,Bike,Yamaha,3,Petrol
5294,VEH007071,Bike,Bajaj,2,Petrol
5295,VEH007612,Bike,KTM,3,Petrol
5296,VEH007630,Bike,Hero,1,Electric
5297,VEH003034,Bike,TVS,8,Petrol
5298,VEH006878,Car,Tata,15,CNG
5299,VEH005509,Bike,Honda,3,Petrol
5300,VEH006365,Bike,Royal Enfield,0,Petrol
5301,VEH003026,Car,Toyota,17,Petrol
5302,VEH004658,Bike,Royal Enfield,16,Electric
5303,VEH002286,Bike,TVS,7,Electric
5304,VEH002280,Auto Rickshaw,TVS,1,CNG
5305,VEH005523,Bike,Honda,5,Petrol
5306,VEH006463,Bike,Yamaha,3,Petrol
5307,VEH000381,Car,Honda,5,Diesel
5308,VEH005904,Bike,Suzuki,5,Petrol
5309,VEH000290,Bike,Royal Enfield,2,Petrol
5310,VEH000095,Bike,Suzuki,4,Petrol
5311,VEH001256,Scooter,TVS,1,Petrol
5312,VEH001772,Auto Rickshaw,TVS,4,Diesel
5313,VEH007156,Bus,Eicher,5,CNG
5314,VEH001039,Bike,Yamaha,5,Petrol
5315,VEH004342,Auto Rickshaw,Bajaj,4,Petrol
5316,VEH007569,Scooter,Vespa,20,Electric
5317,VEH000775,Scooter,Hero,9,Petrol
5318,VEH001684,Bike,Royal Enfield,2,Petrol
5319,VEH006708,Bike,Bajaj,8,Petrol
5320,VEH005776,Truck,Eicher,7,Diesel
5321,VEH003079,Bus,Ashok Leyland,19,Diesel
5322,VEH001423,Bike,Bajaj,6,Petrol
5323,VEH001246,Bike,Royal Enfield,2,Petrol
5324,VEH006379,Bike,Honda,3,Petrol
5325,VEH004272,Scooter,Hero,5,Petrol
5326,VEH005718,Car,Honda,3,Diesel
5327,VEH003634,Scooter,Honda,7,Petrol
5328,VEH000783,Bike,Suzuki,3,Petrol
5329,VEH005701,Bus,BharatBenz,1,Diesel
5330,VEH003131,Scooter,Suzuki,5,Petrol
5331,VEH000892,Bus,Ashok Leyland,4,Diesel
5332,VEH005318,Bike,Bajaj,6,Petrol
5333,VEH003982,Bike,Bajaj,5,Electric
5334,VEH003515,Bike,Honda,8,Petrol
5335,VEH001623,Car,Toyota,9,Petrol
5336,VEH002983,Bike,Hero,1,Petrol
5337,VEH002188,Scooter,TVS,3,Petrol
5338,VEH004119,Bike,Royal Enfield,4,Petrol
5339,VEH006839,Car,Toyota,1,Diesel
5340,VEH002386,Scooter,Vespa,5,Petrol
5341,VEH007139,Bike,Honda,4,Petrol
5342,VEH004140,Car,Volkswagen,3,Diesel
5343,VEH000786,Auto Rickshaw,TVS,4,CNG
5344,VEH001295,Bike,Bajaj,4,Petrol
5345,VEH002644,Car,Toyota,4,Petrol
5346,VEH006151,Auto Rickshaw,Piaggio,3,Diesel
5347,VEH002079,Bike,Royal Enfield,3,Electric
5348,VEH003311,Bike,Hero,12,Petrol
5349,VEH000693,Car,Honda,1,Diesel
5350,VEH006472,Bike,KTM,5,Petrol
5351,VEH004051,Bike,KTM,0,Petrol
5352,VEH006266,Bike,Yamaha,1,Petrol
5353,VEH000914,Bike,TVS,9,Petrol
5354,VEH007533,Car,Toyota,2,Electric
5355,VEH000893,Bike,Royal Enfield,0,Petrol
5356,VEH002063,Bike,Honda,4,Petrol
5357,VEH000212,Bike,Bajaj,1,Petrol
5358,VEH004031,Car,Hyundai,7,Petrol
5359,VEH005546,Car,Honda,1,Electric
5360,VEH007182,Van,Force,10,Petrol
5361,VEH002223,Auto Rickshaw,TVS,1,Diesel
5362,VEH005674,Bike,Hero,9,Petrol
5363,VEH001119,Auto Rickshaw,TVS,3,CNG
5364,VEH006527,Bus,BharatBenz,0,Diesel
5365,VEH001394,Car,Kia,1,Petrol
5366,VEH002681,Car,Toyota,0,Petrol
5367,VEH004066,Car,Honda,9,Petrol
5368,VEH006996,Auto Rickshaw,Bajaj,2,Diesel
5369,VEH002312,Bike,Honda,6,Petrol
5370,VEH001755,Van,Maruti Suzuki,5,CNG
5371,VEH006689,Bike,Hero,6,Electric
5372,VEH004960,Scooter,TVS,16,Petrol
5373,VEH002207,Bike,TVS,2,Petrol
5374,VEH007924,Car,Volkswagen,8,CNG
5375,VEH001944,Car,Toyota,6,Electric
5376,VEH000161,Bike,KTM,3,Petrol
5377,VEH006436,Bike,Royal Enfield,18,Electric
5378,VEH007455,Car,Honda,3,CNG
5379,VEH003679,Scooter,Bajaj,5,Petrol
5380,VEH004834,Car,Maruti Suzuki,1,Petrol
5381,VEH006753,Bike,Yamaha,13,Petrol
5382,VEH001249,Bike,Hero,3,Electric
5383,VEH002180,Bike,Royal Enfield,5,Electric
5384,VEH000553,Car,Honda,8,Petrol
5385,VEH003717,Bike,Hero,6,Petrol
5386,VEH001737,Bike,TVS,4,Petrol
5387,VEH006107,Scooter,TVS,18,Petrol
5388,VEH005709,Bike,Bajaj,20,Petrol
5389,VEH003200,Car,Maruti Suzuki,2,Petrol
5390,VEH000239,Bike,TVS,0,Petrol
5391,VEH006058,Auto Rickshaw,TVS,5,Petrol
5392,VEH000470,Auto Rickshaw,Piaggio,6,CNG
5393,VEH003463,Scooter,Bajaj,0,Petrol
5394,VEH000688,Bike,Royal Enfield,2,Petrol
5395,VEH007203,Bus,Tata,9,Diesel
5396,VEH006720,Bike,Royal Enfield,16,Petrol
5397,VEH006912,Auto Rickshaw,Bajaj,10,CNG
5398,VEH001477,Car,Honda,3,Electric
5399,VEH007456,Bike,Royal Enfield,7,Electric
5400,VEH007105,Bike,Yamaha,4,Petrol
5401,VEH000842,Van,Force,1,Diesel
5402,VEH002071,Car,Toyota,4,Petrol
5403,VEH004344,Car,Volkswagen,6,Petrol
5404,VEH004264,Car,Hyundai,17,CNG
5405,VEH000474,Bike,Yamaha,5,Petrol
5406,VEH005119,Bike,KTM,2,Petrol
5407,VEH002504,Truck,BharatBenz,2,Diesel
5408,VEH000024,Bike,KTM,17,Petrol
5409,VEH006190,Bike,Suzuki,3,Petrol
5410,VEH003219,Auto Rickshaw,Bajaj,2,CNG
5411,VEH005109,Auto Rickshaw,Bajaj,7,Petrol
5412,VEH002551,Bike,Honda,7,Petrol
5413,VEH003198,Truck,Ashok Leyland,2,Diesel
5414,VEH006146,Scooter,Hero,6,Petrol
5415,VEH000662,Auto Rickshaw,Piaggio,20,Diesel
5416,VEH003719,Car,Kia,10,Diesel
5417,VEH004101,Scooter,TVS,2,Petrol
5418,VEH003736,Scooter,Honda,3,Petrol
5419,VEH006227,Scooter,TVS,3,Petrol
5420,VEH005772,Bike,Yamaha,3,Electric
5421,VEH002750,Bike,Bajaj,1,Petrol
5422,VEH002293,Bike,Suzuki,10,Electric
5423,VEH006013,Bus,Tata,5,Diesel
5424,VEH003105,Car,Kia,5,Electric
5425,VEH002157,Bike,KTM,18,Petrol
5426,VEH006543,Bike,Hero,3,Petrol
5427,VEH001469,Car,Tata,17,Electric
5428,VEH000129,Bike,Honda,1,Petrol
5429,VEH001370,Car,Toyota,6,Diesel
5430,VEH005203,Bike,Suzuki,7,Petrol
5431,VEH006334,Car,Mahindra,6,Petrol
5432,VEH003744,Car,Honda,4,Electric
5433,VEH004440,Car,Maruti Suzuki,1,Diesel
5434,VEH005402,Truck,Tata,0,CNG
5435,VEH001165,Car,Hyundai,19,Petrol
5436,VEH001942,Bike,Suzuki,11,Electric
5437,VEH000588,Scooter,Honda,5,Electric
5438,VEH000718,Car,Hyundai,4,Electric
5439,VEH006204,Bike,Yamaha,9,Petrol
5440,VEH003592,Car,Maruti Suzuki,3,Diesel
5441,VEH002140,Bike,Honda,9,Petrol
5442,VEH001703,Auto Rickshaw,Piaggio,4,Diesel
