violation_id,driver_id,vehicle_id,location_id,city_id,violation_date,violation_time,violation_type,fine_amount,severity,accident_involved,driver_age,driver_gender,license_type,previous_violations,vehicle_type,vehicle_brand,vehicle_age,fuel_type,area_name,city,state,road_type,latitude,longitude,average_speed,weather_condition,lane_affected,department_status
V20240314009436,D04518,VEH004420,LOC01656,C088,2024-03-14,09:17:13,Wrong Parking,300,Low,No,38,Male,No License,5,Bike,Yamaha,1,Petrol,Ring Road,Howrah,West Bengal,National Highway,22.577448,88.267247,92,Foggy,Lane 2,Active
V20250730009437,D02606,VEH005443,LOC01651,C055,2025-07-30,05:07:42,Drunk Driving,6300,High,No,24,Male,No License,1,Bike,Royal Enfield,4,Petrol,Main Road,Raipur,Chhattisgarh,State Highway,21.245893,81.627446,53,Rainy,Lane 2,Active
V20251208009438,D01908,VEH007685,LOC00723,C060,2025-12-08,22:11:50,No Helmet,800,Medium,No,27,Male,Learner,0,Car,Hyundai,4,Diesel,New Colony,Navi Mumbai,Maharashtra,National Highway,19.039635,73.029781,75,Rainy,Multiple Lanes,Active
V20251221009439,D04710,VEH001828,LOC00557,C048,2025-12-21,07:22:28,No Helmet,700,Medium,No,37,Male,Permanent,0,Bike,Suzuki,5,Petrol,City Center,Chandigarh,Punjab,National Highway,30.725101,76.791018,92,Clear,Lane 2,Dispatched
V20241105009440,D02114,VEH004075,LOC00745,C018,2024-11-05,17:00:41,Triple Riding,900,Medium,No,27,Male,Learner,1,Bike,Bajaj,6,Petrol,Bus Stand Area,Coimbatore,Tamil Nadu,Expressway,11.016,76.956382,103,Cloudy,Lane 1,Active
V20251113009441,D01124,VEH002149,LOC00989,C078,2025-11-13,15:41:42,Signal Jumping,600,Medium,Yes,64,Male,Permanent,0,Bike,Hero,2,Petrol,Bypass Road,Bikaner,Rajasthan,City Road,28.016784,73.309039,28,Foggy,Multiple Lanes,Under Review
V20250824009442,D03198,VEH004958,LOC01803,C014,2025-08-24,04:03:14,No Helmet,700,Medium,No,65,Female,No License,1,Bus,Ashok Leyland,3,CNG,Old City,Mangaluru,Karnataka,City Road,12.923256,74.865775,35,Cloudy,Shoulder,Under Review
V20251024009443,D01687,VEH005084,LOC02255,C048,2025-10-24,10:22:22,Signal Jumping,800,Medium,No,20,Male,Permanent,0,Car,Volkswagen,8,CNG,Main Road,Chandigarh,Punjab,Expressway,30.748097,76.767947,86,Cloudy,Multiple Lanes,Dispatched
V20240430009444,D03992,VEH007934,LOC02627,C102,2024-04-30,08:14:28,Dangerous Driving,4300,Critical,No,36,Male,No License,0,Bike,Royal Enfield,3,Petrol,Market Area,Patiala,Punjab,Expressway,30.329539,76.399428,81,Rainy,Multiple Lanes,Active
V20250522009445,D01624,VEH003916,LOC02496,C049,2025-05-22,12:07:49,Mobile Usage,1200,Medium,No,53,Male,Permanent,0,Scooter,Honda,8,Petrol,New Colony,Ludhiana,Punjab,Expressway,30.91005,75.861277,116,Cloudy,Lane 1,Under Review
V20250922009446,D02932,VEH003747,LOC01067,C079,2025-09-22,21:57:28,Dangerous Driving,3600,High,No,20,Male,Learner,0,Bus,Ashok Leyland,12,CNG,New Colony,Alwar,Rajasthan,City Road,27.559704,76.641917,51,Clear,Lane 1,Dispatched
V20250312009447,D00533,VEH003178,LOC02388,C001,2025-03-12,07:07:10,Triple Riding,900,Medium,No,56,Male,Permanent,0,Bike,KTM,2,Petrol,Andheri,Mumbai,Maharashtra,Local Street,19.089643,72.871824,40,Clear,Multiple Lanes,Notified
V20250321009448,D00790,VEH004578,LOC02549,C034,2025-03-21,21:28:58,Wrong Parking,200,Low,No,46,Female,No License,0,Car,Tata,4,Petrol,IT Park Area,Kanpur,Uttar Pradesh,State Highway,26.464364,80.335886,79,Clear,Multiple Lanes,Active
V20241216009449,D01970,VEH001650,LOC02582,C006,2024-12-16,14:24:20,Red Light Violation,900,Medium,No,23,Male,Permanent,0,Bike,Honda,4,Petrol,City Center,Solapur,Maharashtra,City Road,17.656452,75.909887,45,Rainy,Shoulder,Notified
V20240721009450,D02768,VEH006482,LOC01956,C068,2024-07-21,12:46:30,Wrong Side Driving,800,High,No,21,Female,No License,1,Car,Mahindra,2,Diesel,Ring Road,Davangere,Karnataka,State Highway,14.458539,75.907738,58,Clear,Shoulder,Notified
V20250213009451,D02059,VEH003372,LOC00700,C036,2025-02-13,08:46:46,Signal Jumping,800,Medium,No,69,Female,Permanent,0,Scooter,Bajaj,3,Petrol,Main Road,Prayagraj,Uttar Pradesh,City Road,25.434251,81.850553,30,Clear,Lane 1,Active
V20251208009452,D00197,VEH004774,LOC00643,C096,2025-12-08,20:11:55,Overspeeding,1000,High,No,18,Male,Permanent,1,Scooter,TVS,12,Petrol,City Center,Dhanbad,Jharkhand,City Road,23.804858,86.425522,77,Clear,Lane 1,Active
V20250911009453,D00846,VEH002993,LOC01207,C074,2025-09-11,06:35:12,Drunk Driving,4200,Critical,No,40,Male,Permanent,1,Car,Volkswagen,3,CNG,Bus Stand Area,Bhavnagar,Gujarat,Expressway,21.77004,72.14251,89,Clear,Lane 3,Active
V20240817009454,D03179,VEH004272,LOC00838,C035,2024-08-17,13:59:40,No Helmet,800,Medium,No,52,Male,Permanent,0,Auto Rickshaw,Piaggio,3,CNG,IT Park Area,Varanasi,Uttar Pradesh,Local Street,25.324289,82.999511,21,Cloudy,Lane 2,Active
V20240626009455,D04406,VEH003312,LOC00454,C087,2024-06-26,18:57:02,Drunk Driving,9300,Critical,No,30,Male,Learner,4,Scooter,Bajaj,4,Petrol,Highway Junction,Mathura,Uttar Pradesh,Local Street,27.483094,77.688039,20,Clear,Lane 2,Active
V20241105009456,D04983,VEH000531,LOC02316,C040,2024-11-05,21:05:41,Triple Riding,700,Medium,No,18,Male,Permanent,2,Bike,Bajaj,8,Petrol,Industrial Area,Indore,Madhya Pradesh,National Highway,22.724032,75.853656,86,Cloudy,Lane 2,Active
V20251001009457,D02098,VEH004316,LOC02232,C105,2025-10-01,07:52:22,Wrong Parking,200,Low,No,30,Female,Permanent,0,Bike,Yamaha,2,Petrol,Station Area,Dibrugarh,Assam,Expressway,27.461429,94.910401,106,Cloudy,Lane 2,Under Review
V20240921009458,D03789,VEH007166,LOC01970,C052,2024-09-21,14:45:55,Red Light Violation,900,Medium,No,21,Male,Permanent,0,Van,Tata,5,Diesel,Station Area,Shillong,Meghalaya,State Highway,25.581018,91.879238,69,Clear,Lane 1,Notified
V20240728009459,D03736,VEH001039,LOC01949,C089,2024-07-28,09:46:22,No Helmet,500,Medium,No,22,Male,Permanent,0,Truck,Mahindra,6,Diesel,Clock Tower Area,Durgapur,West Bengal,City Road,23.512474,87.324314,46,Rainy,Lane 1,Notified
V20241104009460,D01162,VEH001197,LOC01711,C081,2024-11-04,04:05:51,Triple Riding,1000,Medium,No,35,Male,No License,0,Bike,Yamaha,3,Petrol,Railway Crossing,Agra Rural,Uttar Pradesh,National Highway,27.259204,78.046006,81,Clear,Multiple Lanes,Active
V20240330009461,D01637,VEH001343,LOC01879,C043,2024-03-30,14:04:34,No Helmet,800,Medium,No,39,Male,Permanent,1,Bike,Royal Enfield,5,Petrol,Railway Crossing,Patna,Bihar,City Road,25.598283,85.123141,43,Clear,Lane 2,Under Review
V20250508009462,D04024,VEH002590,LOC02424,C062,2025-05-08,13:09:24,No Seatbelt,500,Low,No,20,Female,Permanent,0,Auto Rickshaw,Piaggio,2,CNG,Flyover Junction,Sangli,Maharashtra,National Highway,16.84635,74.552259,62,Rainy,Multiple Lanes,Dispatched
V20241117009463,D01634,VEH005091,LOC02240,C078,2024-11-17,12:44:37,Overspeeding,1600,High,Yes,37,Male,Permanent,4,Bike,Honda,4,Petrol,Industrial Area,Bikaner,Rajasthan,Local Street,28.01237,73.309969,20,Clear,Lane 2,Under Review
V20240827009464,D00237,VEH002995,LOC02741,C043,2024-08-27,07:29:33,Signal Jumping,600,Medium,No,18,Male,Permanent,0,Bike,Bajaj,2,Electric,Bus Stand Area,Patna,Bihar,City Road,25.621851,85.146662,26,Clear,Shoulder,Under Review
V20240304009465,D02624,VEH002119,LOC01585,C063,2024-03-04,17:39:48,Dangerous Driving,3500,High,No,38,Female,Permanent,0,Scooter,Hero,4,Petrol,New Colony,Jalgaon,Maharashtra,City Road,21.000621,75.55521,46,Stormy,Lane 1,Dispatched
V20250603009466,D01027,VEH001449,LOC02080,C048,2025-06-03,19:15:12,No License,4000,High,No,55,Male,Permanent,2,Scooter,Suzuki,7,Petrol,Bypass Road,Chandigarh,Punjab,State Highway,30.747723,76.779349,69,Foggy,Lane 1,Under Review
V20240321009467,D00834,VEH002825,LOC01760,C075,2024-03-21,20:42:53,Mobile Usage,4800,High,No,35,Male,No License,0,Bike,Yamaha,7,Petrol,Ring Road,Jamnagar,Gujarat,City Road,22.475192,70.051367,41,Clear,Multiple Lanes,Under Review
V20240621009468,D04134,VEH002918,LOC01178,C082,2024-06-21,09:45:58,Wrong Parking,300,Low,No,47,Female,Learner,5,Scooter,TVS,7,Petrol,Market Area,Bareilly,Uttar Pradesh,Local Street,28.373947,79.418914,29,Clear,Multiple Lanes,Dispatched
V20250603009469,D00256,VEH003460,LOC02099,C036,2025-06-03,11:25:35,Wrong Side Driving,1000,High,No,32,Male,Permanent,2,Car,Tata,2,Petrol,Clock Tower Area,Prayagraj,Uttar Pradesh,National Highway,25.422783,81.840516,63,Cloudy,Multiple Lanes,Notified
V20250523009470,D03039,VEH007351,LOC00516,C055,2025-05-23,20:56:43,No License,4000,High,No,49,Male,Permanent,0,Bike,Royal Enfield,8,Electric,Bus Stand Area,Raipur,Chhattisgarh,Expressway,21.2538,81.637177,71,Clear,Lane 2,Notified
V20251102009471,D00081,VEH002428,LOC02169,C023,2025-11-02,14:38:55,Wrong Parking,500,Low,No,46,Female,Permanent,0,Bus,Tata,6,Diesel,Clock Tower Area,Kolkata,West Bengal,National Highway,22.578637,88.367151,65,Stormy,Multiple Lanes,Dispatched
V20240106009472,D04771,VEH000381,LOC00090,C106,2024-01-06,12:49:22,No License,2900,High,No,36,Male,Permanent,0,Bike,Bajaj,1,Petrol,Flyover Junction,Silchar,Assam,State Highway,24.82709,92.785453,71,Clear,Lane 2,Active
V20250924009473,D02663,VEH004641,LOC00333,C050,2025-09-24,07:40:59,Wrong Parking,300,Low,No,36,Male,Permanent,0,Bike,Bajaj,7,Petrol,Market Area,Amritsar,Punjab,City Road,31.634717,74.867187,49,Rainy,Lane 2,Active
V20250906009474,D01814,VEH007130,LOC02657,C093,2025-09-06,06:50:01,No Helmet,900,Medium,No,40,Male,Learner,3,Truck,Mahindra,11,Diesel,Bus Stand Area,Gaya,Bihar,State Highway,24.809568,84.988181,79,Clear,Lane 1,Under Review
V20250506009475,D02862,VEH000995,LOC01038,C066,2025-05-06,19:31:26,No Helmet,900,Medium,No,50,Male,Permanent,0,Bike,Yamaha,3,Petrol,IT Park Area,Hubli,Karnataka,City Road,15.369156,75.12041,27,Foggy,Multiple Lanes,Active
V20240720009476,D01929,VEH001413,LOC00268,C005,2024-07-20,10:44:21,Mobile Usage,2700,Medium,No,23,Male,Permanent,0,Auto Rickshaw,Bajaj,2,CNG,Ring Road,Aurangabad,Maharashtra,City Road,19.877697,75.356899,37,Clear,Lane 2,Dispatched
V20250710009477,D03097,VEH003527,LOC02509,C106,2025-07-10,18:03:54,Overspeeding,1400,High,No,22,Male,Learner,2,Bike,Hero,3,Petrol,Flyover Junction,Silchar,Assam,City Road,24.824811,92.789444,55,Clear,Shoulder,Dispatched
V20240604009478,D02846,VEH000509,LOC01906,C060,2024-06-04,17:21:42,Overspeeding,700,Medium,No,59,Male,Permanent,0,Auto Rickshaw,Bajaj,1,CNG,IT Park Area,Navi Mumbai,Maharashtra,City Road,19.045111,73.031053,55,Clear,Multiple Lanes,Active
V20251229009479,D02120,VEH004247,LOC02521,C107,2025-12-29,21:23:00,Drunk Driving,9200,Critical,No,22,Male,Permanent,0,Car,Maruti Suzuki,10,Electric,Highway Junction,Karimnagar,Telangana,State Highway,18.440283,79.128638,80,Clear,Shoulder,Active
V20251023009480,D04001,VEH001895,LOC02973,C104,2025-10-23,18:20:46,Overspeeding,700,Medium,No,31,Male,Permanent,0,Scooter,Hero,12,Petrol,Ring Road,Ambala,Haryana,City Road,30.381245,76.770993,67,Clear,Lane 1,Under Review
V20250103009481,D01881,VEH005371,LOC00194,C092,2025-01-03,00:11:44,Mobile Usage,3600,Medium,No,40,Male,No License,1,Bike,TVS,20,Petrol,Flyover Junction,Sagar,Madhya Pradesh,City Road,23.834786,78.725964,39,Clear,Lane 1,Active
V20240522009482,D02498,VEH004809,LOC02078,C046,2024-05-22,19:57:45,Signal Jumping,800,Medium,No,35,Female,Permanent,1,Scooter,Hero,2,Petrol,Clock Tower Area,Kochi,Kerala,National Highway,9.933337,76.252985,61,Stormy,Multiple Lanes,Notified
V20240820009483,D02042,VEH004510,LOC00399,C072,2024-08-20,14:57:41,Overspeeding,1600,Medium,No,28,Male,Permanent,0,Car,Maruti Suzuki,1,Diesel,Ring Road,Vellore,Tamil Nadu,State Highway,12.920215,79.140322,74,Clear,Multiple Lanes,Active
V20250824009484,D04599,VEH001810,LOC00019,C014,2025-08-24,20:49:50,No Helmet,900,Medium,No,38,Male,No License,2,Car,Volkswagen,9,Diesel,City Center,Mangaluru,Karnataka,Local Street,12.918266,74.85305,30,Cloudy,Lane 1,Dispatched
V20251214009485,D05000,VEH007949,LOC02604,C110,2025-12-14,17:50:56,No Helmet,1000,Medium,No,20,Male,Permanent,0,Scooter,Suzuki,2,Petrol,Main Road,Guntur,Andhra Pradesh,City Road,16.309426,80.441622,48,Clear,Lane 3,Under Review
V20251226009486,D01779,VEH003575,LOC00522,C064,2025-12-26,18:45:54,Mobile Usage,4300,Medium,No,29,Male,Permanent,0,Car,Tata,1,Diesel,Highway Junction,Dhule,Maharashtra,National Highway,20.914261,74.772923,65,Cloudy,Lane 1,Dispatched
V20240515009487,D00730,VEH007437,LOC00551,C013,2024-05-15,18:38:42,No Seatbelt,700,Low,No,48,Male,Learner,0,Van,Force,8,Diesel,Industrial Area,Mysuru,Karnataka,National Highway,12.285108,76.652629,60,Clear,Multiple Lanes,Under Review
V20250430009488,D01813,VEH000406,LOC00473,C014,2025-04-30,20:42:58,Signal Jumping,800,Medium,No,49,Female,Permanent,0,Bike,Royal Enfield,3,Petrol,IT Park Area,Mangaluru,Karnataka,State Highway,12.911059,74.869442,52,Clear,Lane 3,Under Review
V20250410009489,D04806,VEH000529,LOC00666,C094,2025-04-10,21:48:29,Signal Jumping,700,Medium,Yes,47,Male,No License,0,Scooter,Hero,0,Petrol,Flyover Junction,Muzaffarpur,Bihar,Expressway,26.130961,85.392103,102,Cloudy,Lane 2,Dispatched
V20250527009490,D03206,VEH006020,LOC02570,C084,2025-05-27,16:34:17,No Helmet,800,Medium,No,27,Male,Permanent,2,Truck,BharatBenz,0,Diesel,Market Area,Gorakhpur,Uttar Pradesh,Local Street,26.750847,83.365658,28,Rainy,Lane 1,Active
V20251017009491,D03338,VEH001189,LOC00994,C107,2025-10-17,08:15:09,Overspeeding,1600,Medium,No,65,Male,Learner,2,Scooter,Hero,0,Petrol,Industrial Area,Karimnagar,Telangana,Expressway,18.435796,79.130781,113,Clear,Lane 3,Dispatched
V20250703009492,D01515,VEH002542,LOC01767,C093,2025-07-03,23:43:54,Drunk Driving,6500,Critical,No,29,Male,Learner,1,Bus,Ashok Leyland,0,Diesel,IT Park Area,Gaya,Bihar,Expressway,24.807188,84.995148,107,Clear,Lane 2,Under Review
V20240115009493,D03665,VEH000239,LOC01678,C047,2024-01-15,13:04:14,Drunk Driving,6000,Critical,No,23,Male,Permanent,0,Car,Maruti Suzuki,4,Electric,IT Park Area,Thiruvananthapuram,Kerala,National Highway,8.537572,76.942845,99,Rainy,Lane 2,Active
V20250208009494,D00575,VEH003101,LOC01384,C039,2025-02-08,09:08:52,No Seatbelt,900,Medium,No,35,Male,Permanent,1,Auto Rickshaw,Piaggio,1,Diesel,Railway Crossing,Bhopal,Madhya Pradesh,Local Street,23.256808,77.412291,31,Foggy,Lane 2,Dispatched
V20250601009495,D02905,VEH003001,LOC01949,C061,2025-06-01,08:00:15,No Helmet,600,Medium,No,33,Female,Permanent,0,Car,Honda,1,Petrol,Main Road,Amravati,Maharashtra,State Highway,20.918576,77.758309,62,Clear,Lane 1,Under Review
V20251208009496,D04555,VEH000852,LOC02329,C049,2025-12-08,21:43:00,Signal Jumping,1000,Medium,No,32,Male,Permanent,2,Bike,Honda,2,Petrol,New Colony,Ludhiana,Punjab,State Highway,30.893935,75.852163,71,Clear,Multiple Lanes,Active
V20240123009497,D01745,VEH002342,LOC02769,C025,2024-01-23,15:57:19,Mobile Usage,3000,High,No,38,Male,Permanent,0,Auto Rickshaw,Piaggio,14,Petrol,Bus Stand Area,Surat,Gujarat,City Road,21.174244,72.845598,31,Clear,Shoulder,Active
V20250310009498,D03889,VEH001916,LOC00020,C016,2025-03-10,15:48:45,Signal Jumping,700,Medium,No,20,Male,Permanent,0,Bus,BharatBenz,4,Diesel,New Colony,Warangal,Telangana,City Road,17.964693,79.605879,41,Clear,Multiple Lanes,Active
V20250528009499,D04512,VEH007866,LOC02741,C056,2025-05-28,17:54:17,No Helmet,900,Medium,No,20,Male,Permanent,1,Bike,Hero,1,Electric,Bypass Road,Bilaspur,Chhattisgarh,City Road,22.077433,82.126524,34,Clear,Lane 1,Active
V20240229009500,D01007,VEH004177,LOC00700,C025,2024-02-29,20:48:11,No Seatbelt,900,Low,No,34,Male,Permanent,0,Bike,Suzuki,4,Petrol,City Center,Surat,Gujarat,National Highway,21.162186,72.819763,97,Clear,Multiple Lanes,Active
V20240722009501,D04339,VEH001829,LOC01088,C038,2024-07-22,17:09:16,Triple Riding,700,Medium,Yes,33,Male,Permanent,0,Car,Honda,20,Diesel,Clock Tower Area,Meerut,Uttar Pradesh,National Highway,28.971313,77.696317,77,Clear,Lane 1,Active
V20250909009502,D03760,VEH001359,LOC02032,C030,2025-09-09,07:35:19,Signal Jumping,600,Medium,No,62,Male,Permanent,1,Car,Maruti Suzuki,0,Petrol,Main Road,Udaipur,Rajasthan,Local Street,24.576044,73.713322,31,Rainy,Lane 3,Under Review
V20240824009503,D01920,VEH005877,LOC01443,C079,2024-08-24,14:12:42,Overspeeding,1200,High,No,70,Male,Permanent,1,Car,Maruti Suzuki,5,Diesel,Clock Tower Area,Alwar,Rajasthan,City Road,27.543146,76.644028,40,Rainy,Shoulder,Active
V20251003009504,D00670,VEH004548,LOC00260,C056,2025-10-03,20:15:11,Dangerous Driving,2600,Critical,Yes,30,Male,Permanent,1,Truck,Mahindra,1,CNG,Old City,Bilaspur,Chhattisgarh,National Highway,22.075171,82.154048,88,Foggy,Lane 1,Notified
V20240910009505,D02445,VEH003641,LOC00623,C024,2024-09-10,19:51:58,Wrong Parking,200,Low,No,36,Male,International,1,Bike,Hero,6,Electric,IT Park Area,Ahmedabad,Gujarat,National Highway,23.009669,72.570446,87,Clear,Multiple Lanes,Under Review
V20250321009506,D03765,VEH007511,LOC01999,C066,2025-03-21,15:01:23,No Seatbelt,700,Low,No,20,Female,Permanent,0,Scooter,Hero,5,Electric,City Center,Hubli,Karnataka,Expressway,15.369015,75.112227,76,Clear,Lane 1,Dispatched
V20241212009507,D02290,VEH004566,LOC01959,C028,2024-12-12,18:20:57,Overspeeding,1800,High,No,29,Male,Permanent,1,Bus,Ashok Leyland,9,Diesel,Railway Crossing,Jaipur,Rajasthan,City Road,26.914488,75.791372,82,Clear,Lane 2,Dispatched
V20250915009508,D03253,VEH005900,LOC02320,C052,2025-09-15,14:44:41,No Seatbelt,700,Low,Yes,31,Male,Permanent,0,Car,Kia,0,Electric,Old City,Shillong,Meghalaya,City Road,25.588746,91.897319,29,Rainy,Multiple Lanes,Notified
V20250514009509,D02222,VEH001335,LOC00086,C077,2025-05-14,11:21:48,Wrong Parking,400,Low,No,47,Male,No License,0,Scooter,Suzuki,5,Petrol,Bus Stand Area,Junagadh,Gujarat,Local Street,21.530843,70.457736,21,Clear,Lane 3,Active
V20250109009510,D00914,VEH005726,LOC02932,C109,2025-01-09,17:38:07,Overspeeding,1700,Medium,Yes,19,Male,Permanent,0,Auto Rickshaw,Bajaj,1,Petrol,IT Park Area,Tirupati,Andhra Pradesh,Local Street,13.625508,79.407529,43,Cloudy,Lane 1,Active
V20250610009511,D00757,VEH007209,LOC01478,C013,2025-06-10,19:12:27,Red Light Violation,600,Medium,No,38,Female,Permanent,1,Bus,Tata,1,Diesel,Highway Junction,Mysuru,Karnataka,Expressway,12.297639,76.632553,74,Clear,Lane 2,Active
V20250401009512,D04472,VEH006398,LOC00945,C023,2025-04-01,18:30:23,Drunk Driving,6400,High,No,39,Male,Permanent,1,Scooter,Honda,8,Electric,Bus Stand Area,Kolkata,West Bengal,Local Street,22.585538,88.371799,37,Rainy,Multiple Lanes,Under Review
V20250628009513,D02561,VEH004620,LOC00230,C005,2025-06-28,07:22:21,Overspeeding,1600,High,No,69,Male,Permanent,4,Truck,Mahindra,12,Diesel,Station Area,Aurangabad,Maharashtra,Local Street,19.878388,75.349464,19,Foggy,Lane 1,Dispatched
V20250301009514,D04337,VEH002966,LOC01916,C037,2025-03-01,09:00:22,Overspeeding,1500,High,No,29,Male,Permanent,0,Bike,Suzuki,7,Petrol,IT Park Area,Agra,Uttar Pradesh,Local Street,27.174619,78.017339,42,Cloudy,Multiple Lanes,Under Review
V20240129009515,D04575,VEH007859,LOC00446,C062,2024-01-29,17:19:36,Wrong Parking,400,Low,No,25,Male,Permanent,2,Car,Hyundai,19,Diesel,Bypass Road,Sangli,Maharashtra,National Highway,16.864234,74.567904,91,Stormy,Shoulder,Dispatched
V20251101009516,D02245,VEH005706,LOC02587,C033,2025-11-01,20:10:46,Mobile Usage,3700,High,No,36,Male,No License,2,Scooter,Hero,9,Electric,Ring Road,Lucknow,Uttar Pradesh,Expressway,26.859884,80.938842,113,Foggy,Lane 1,Active
V20240811009517,D03420,VEH000245,LOC01520,C028,2024-08-11,22:09:43,Drunk Driving,4200,High,No,39,Female,Learner,0,Bike,Hero,10,Petrol,New Colony,Jaipur,Rajasthan,Local Street,26.902884,75.794377,29,Foggy,Lane 1,Active
V20250923009518,D04467,VEH003878,LOC00654,C072,2025-09-23,08:23:06,Signal Jumping,900,Medium,No,54,Male,Learner,1,Auto Rickshaw,TVS,2,CNG,Station Area,Vellore,Tamil Nadu,Expressway,12.90993,79.140301,88,Rainy,Multiple Lanes,Active
V20240218009519,D04583,VEH001988,LOC00630,C106,2024-02-18,15:59:05,Red Light Violation,1000,Medium,No,20,Male,Permanent,1,Bike,TVS,15,Petrol,Flyover Junction,Silchar,Assam,City Road,24.840409,92.784982,48,Clear,Lane 2,Active
V20241001009520,D01107,VEH007450,LOC00955,C037,2024-10-01,21:03:02,Wrong Side Driving,1300,High,No,30,Female,International,2,Auto Rickshaw,Bajaj,10,Diesel,Station Area,Agra,Uttar Pradesh,Local Street,27.181803,78.008094,32,Rainy,Lane 2,Under Review
V20240331009521,D01793,VEH000048,LOC02715,C008,2024-03-31,12:07:33,No Helmet,600,Medium,No,18,Male,Permanent,2,Bike,Hero,3,Petrol,Saket,Delhi,Delhi NCR,National Highway,28.712838,77.098693,69,Rainy,Lane 1,Dispatched
V20240624009522,D00213,VEH000555,LOC02090,C050,2024-06-24,08:42:47,Wrong Parking,200,Low,No,38,Male,Permanent,0,Bike,Bajaj,8,Petrol,Main Road,Amritsar,Punjab,Local Street,31.638263,74.860351,22,Rainy,Lane 1,Notified
V20240820009523,D01394,VEH000528,LOC01068,C084,2024-08-20,08:55:05,No Seatbelt,900,Medium,Yes,45,Male,Learner,4,Bike,Honda,3,Electric,IT Park Area,Gorakhpur,Uttar Pradesh,City Road,26.761197,83.374398,31,Cloudy,Lane 1,Under Review
V20240902009524,D00731,VEH007702,LOC00265,C011,2024-09-02,07:40:05,Overspeeding,1700,Medium,No,40,Male,Permanent,1,Bike,Yamaha,4,Petrol,Industrial Area,Faridabad,Delhi NCR,National Highway,28.416615,77.303672,111,Rainy,Multiple Lanes,Notified
V20251201009525,D00408,VEH007459,LOC02688,C034,2025-12-01,04:44:01,Drunk Driving,2600,High,No,18,Male,Learner,0,Bike,Honda,3,Petrol,Bus Stand Area,Kanpur,Uttar Pradesh,Local Street,26.445252,80.336306,35,Cloudy,Lane 1,Active
V20240202009526,D00687,VEH001131,LOC02290,C101,2024-02-02,19:53:22,Overspeeding,900,High,No,51,Male,Permanent,0,Scooter,Vespa,3,Petrol,Main Road,Jalandhar,Punjab,City Road,31.334036,75.582071,54,Clear,Lane 1,Under Review
V20251024009527,D02722,VEH003807,LOC00144,C053,2025-10-24,11:54:31,Overspeeding,700,High,No,26,Male,Permanent,4,Scooter,Suzuki,1,Petrol,IT Park Area,Dehradun,Uttarakhand,City Road,30.322791,78.0245,38,Clear,Lane 1,Active
