driver_surrogate_key,driver_key,driver_age,driver_gender,license_type,previous_violations,age_group,offender_type
3876,D02212,28,Male,Permanent,1,26-35,Repeat
3877,D01937,25,Male,Permanent,2,18-25,Repeat
3878,D03197,23,Female,Permanent,1,18-25,Repeat
3879,D02863,37,Male,Permanent,1,36-45,Repeat
3880,D00906,28,Male,No License,1,26-35,Repeat
3881,D01469,43,Male,Permanent,2,36-45,Repeat
3882,D04412,19,Male,International,0,18-25,First Time
3883,D03758,36,Male,Permanent,0,36-45,First Time
3884,D01187,39,Female,Permanent,0,36-45,First Time
3885,D02633,18,Male,International,0,18-25,First Time
3886,D01792,31,Male,Permanent,2,26-35,Repeat
3887,D03462,29,Male,Permanent,1,26-35,Repeat
3888,D00588,70,Female,Permanent,0,65+,First Time
3889,D04941,26,Female,Permanent,1,26-35,Repeat
3890,D04769,26,Male,Permanent,0,26-35,First Time
3891,D03390,32,Female,Permanent,3,26-35,Habitual
3892,D02987,24,Male,No License,1,18-25,Repeat
3893,D01334,32,Male,No License,0,26-35,First Time
3894,D01488,26,Male,Learner,2,26-35,Repeat
3895,D04415,37,Male,Permanent,3,36-45,Habitual
3896,D04440,29,Male,Permanent,7,26-35,Habitual
3897,D02522,27,Male,Permanent,1,26-35,Repeat
3898,D03600,18,Male,Permanent,1,18-25,Repeat
3899,D02002,22,Male,Permanent,2,18-25,Repeat
3900,D01283,66,Male,Learner,2,65+,Repeat
3901,D03556,39,Male,Learner,0,36-45,First Time
3902,D00539,39,Male,Permanent,0,36-45,First Time
3903,D01406,30,Male,Permanent,0,26-35,First Time
3904,D03366,38,Male,Permanent,0,36-45,First Time
3905,D02962,63,Male,Permanent,0,56-65,First Time
3906,D00610,50,Male,Permanent,1,46-55,Repeat
3907,D03056,35,Female,Learner,1,26-35,Repeat
3908,D04020,48,Male,Permanent,1,46-55,Repeat
3909,D02205,37,Male,Permanent,0,36-45,First Time
3910,D03386,52,Male,Permanent,2,46-55,Repeat
3911,D04530,23,Male,No License,0,18-25,First Time
3912,D04613,29,Male,Permanent,0,26-35,First Time
3913,D04804,30,Male,Permanent,4,26-35,Habitual
3914,D01815,33,Male,Permanent,3,26-35,Habitual
3915,D04661,46,Male,Permanent,0,46-55,First Time
3916,D04040,18,Male,Permanent,1,18-25,Repeat
3917,D00613,46,Male,Learner,5,46-55,Habitual
3918,D00887,59,Male,Permanent,0,56-65,First Time
3919,D02464,39,Female,Permanent,0,36-45,First Time
3920,D02518,38,Male,Permanent,0,36-45,First Time
3921,D03962,21,Male,Permanent,0,18-25,First Time
3922,D01991,25,Male,Permanent,0,18-25,First Time
3923,D01273,37,Male,Permanent,0,36-45,First Time
3924,D02586,18,Male,Permanent,3,18-25,Habitual
3925,D03104,26,Male,Permanent,5,26-35,Habitual
3926,D04601,21,Female,Learner,0,18-25,First Time
3927,D02188,21,Male,No License,0,18-25,First Time
3928,D04964,21,Male,Permanent,1,18-25,Repeat
3929,D00487,30,Male,Permanent,0,26-35,First Time
3930,D02217,55,Female,Permanent,0,46-55,First Time
3931,D01165,63,Male,Permanent,1,56-65,Repeat
3932,D03712,59,Male,Permanent,2,56-65,Repeat
3933,D04088,25,Male,Permanent,0,18-25,First Time
3934,D01996,66,Male,Permanent,0,65+,First Time
3935,D02480,23,Male,Learner,0,18-25,First Time
3936,D01160,52,Male,International,1,46-55,Repeat
3937,D04048,55,Male,Permanent,1,46-55,Repeat
3938,D04340,33,Male,Learner,0,26-35,First Time
3939,D00402,25,Female,Permanent,0,18-25,First Time
3940,D02029,23,Male,Learner,0,18-25,First Time
3941,D01759,27,Male,Learner,0,26-35,First Time
3942,D03938,25,Male,Permanent,1,18-25,Repeat
3943,D00866,39,Male,Learner,0,36-45,First Time
3944,D03529,36,Male,Permanent,2,36-45,Repeat
3945,D00722,25,Male,Permanent,2,18-25,Repeat
3946,D04261,65,Male,Permanent,1,56-65,Repeat
3947,D00214,49,Female,Learner,2,46-55,Repeat
3948,D04077,22,Male,Permanent,0,18-25,First Time
3949,D03383,30,Male,No License,1,26-35,Repeat
3950,D02870,20,Male,Permanent,0,18-25,First Time
3951,D01066,22,Male,Permanent,2,18-25,Repeat
3952,D03829,31,Male,Permanent,2,26-35,Repeat
3953,D03401,53,Male,Permanent,0,46-55,First Time
3954,D04488,40,Male,Permanent,0,36-45,First Time
3955,D00316,30,Female,Permanent,1,26-35,Repeat
3956,D04029,20,Female,International,0,18-25,First Time
3957,D03730,41,Male,International,5,36-45,Habitual
3958,D00495,49,Male,Permanent,0,46-55,First Time
3959,D01116,36,Male,Permanent,0,36-45,First Time
3960,D03371,24,Male,Permanent,1,18-25,Repeat
3961,D00935,36,Male,Permanent,0,36-45,First Time
3962,D03859,38,Female,Permanent,0,36-45,First Time
3963,D00008,20,Male,Permanent,7,18-25,Habitual
3964,D03376,31,Male,Permanent,0,26-35,First Time
3965,D00838,51,Male,Permanent,0,46-55,First Time
3966,D04109,36,Male,Permanent,2,36-45,Repeat
3967,D02051,32,Male,Permanent,1,26-35,Repeat
3968,D02582,57,Male,Permanent,0,56-65,First Time
3969,D04154,66,Male,Permanent,0,65+,First Time
3970,D03484,33,Male,Permanent,6,26-35,Habitual
3971,D00484,33,Female,Permanent,2,26-35,Repeat
3972,D01821,20,Female,International,0,18-25,First Time
3973,D01227,33,Male,Permanent,0,26-35,First Time
3974,D01871,66,Male,Permanent,2,65+,Repeat
3975,D02910,53,Male,Permanent,0,46-55,First Time
3976,D00143,28,Male,No License,4,26-35,Habitual
3977,D04313,54,Female,International,2,46-55,Repeat
3978,D04771,30,Female,Learner,0,26-35,First Time
3979,D01751,30,Male,No License,7,26-35,Habitual
3980,D04280,30,Male,Learner,1,26-35,Repeat
3981,D00837,39,Male,Permanent,7,36-45,Habitual
3982,D04476,26,Male,International,0,26-35,First Time
3983,D03631,35,Male,Learner,0,26-35,First Time
3984,D03574,26,Male,Permanent,1,26-35,Repeat
3985,D04217,20,Male,Permanent,0,18-25,First Time
3986,D01570,36,Male,Permanent,0,36-45,First Time
3987,D04391,24,Female,Learner,1,18-25,Repeat
3988,D00481,26,Male,Permanent,0,26-35,First Time
3989,D01224,34,Male,Permanent,2,26-35,Repeat
3990,D04429,18,Male,No License,4,18-25,Habitual
3991,D03408,40,Male,No License,2,36-45,Repeat
3992,D03667,37,Male,Permanent,4,36-45,Habitual
3993,D03289,25,Male,Permanent,0,18-25,First Time
3994,D01354,60,Male,Permanent,0,56-65,First Time
3995,D02336,36,Female,Permanent,0,36-45,First Time
3996,D01073,58,Male,International,2,56-65,Repeat
3997,D03392,18,Male,Permanent,1,18-25,Repeat
3998,D04320,21,Male,Learner,0,18-25,First Time
3999,D02818,27,Male,Permanent,0,26-35,First Time
4000,D04182,20,Male,Permanent,4,18-25,Habitual
4001,D03881,20,Male,Permanent,1,18-25,Repeat
4002,D02822,20,Female,No License,0,18-25,First Time
4003,D04806,26,Male,Permanent,1,26-35,Repeat
4004,D02921,35,Male,Permanent,0,26-35,First Time
4005,D01693,38,Male,Permanent,0,36-45,First Time
4006,D02532,38,Male,Permanent,0,36-45,First Time
4007,D00077,24,Male,Permanent,7,18-25,Habitual
4008,D02207,32,Male,Permanent,1,26-35,Repeat
4009,D02695,28,Male,Permanent,1,26-35,Repeat
4010,D04292,20,Female,Permanent,6,18-25,Habitual
4011,D00672,28,Male,Learner,0,26-35,First Time
4012,D04471,39,Male,Permanent,0,36-45,First Time
4013,D00418,19,Male,Learner,0,18-25,First Time
4014,D02270,62,Male,No License,1,56-65,Repeat
4015,D02878,18,Male,Permanent,2,18-25,Repeat
4016,D01011,40,Male,Permanent,1,36-45,Repeat
4017,D02276,20,Male,Permanent,6,18-25,Habitual
4018,D02781,29,Female,Permanent,0,26-35,First Time
4019,D01328,33,Male,Permanent,2,26-35,Repeat
4020,D01144,26,Male,Permanent,0,26-35,First Time
4021,D02339,26,Male,International,1,26-35,Repeat
4022,D02508,67,Male,Permanent,1,65+,Repeat
4023,D04483,27,Male,Permanent,0,26-35,First Time
4024,D03393,19,Male,Permanent,2,18-25,Repeat
4025,D04253,37,Female,Permanent,0,36-45,First Time
4026,D02848,30,Male,No License,0,26-35,First Time
4027,D01303,23,Female,Permanent,1,18-25,Repeat
4028,D03857,35,Male,International,0,26-35,First Time
4029,D02640,45,Male,Permanent,2,36-45,Repeat
4030,D03735,35,Male,Permanent,1,26-35,Repeat
4031,D00436,21,Male,Learner,0,18-25,First Time
4032,D01899,59,Male,International,1,56-65,Repeat
4033,D04107,61,Male,International,0,56-65,First Time
4034,D04686,23,Male,Learner,0,18-25,First Time
4035,D01989,20,Male,Learner,2,18-25,Repeat
4036,D01500,40,Male,Permanent,1,36-45,Repeat
4037,D00643,25,Male,Permanent,0,18-25,First Time
4038,D01779,58,Female,International,0,56-65,First Time
4039,D00192,21,Male,Permanent,0,18-25,First Time
4040,D03202,67,Male,No License,0,65+,First Time
4041,D02473,43,Male,Permanent,1,36-45,Repeat
4042,D02948,30,Male,Permanent,1,26-35,Repeat
4043,D03118,26,Male,No License,0,26-35,First Time
4044,D03517,30,Male,Permanent,1,26-35,Repeat
4045,D00473,20,Male,Permanent,1,18-25,Repeat
4046,D01465,20,Male,Permanent,1,18-25,Repeat
4047,D00609,34,Male,Permanent,2,26-35,Repeat
4048,D04576,57,Male,Permanent,2,56-65,Repeat
4049,D02973,21,Male,Permanent,0,18-25,First Time
4050,D04311,18,Male,International,2,18-25,Repeat
4051,D03036,30,Female,Permanent,1,26-35,Repeat
4052,D03592,26,Male,International,0,26-35,First Time
4053,D01528,52,Male,Learner,2,46-55,Repeat
4054,D00992,20,Male,Permanent,7,18-25,Habitual
4055,D01789,18,Female,Permanent,1,18-25,Repeat
4056,D01730,20,Male,Permanent,2,18-25,Repeat
4057,D00580,32,Male,Permanent,0,26-35,First Time
4058,D01725,45,Male,Permanent,2,36-45,Repeat
4059,D03264,24,Male,Learner,3,18-25,Habitual
4060,D00011,36,Male,No License,0,36-45,First Time
4061,D00230,32,Female,No License,1,26-35,Repeat
4062,D01141,26,Male,No License,1,26-35,Repeat
4063,D00449,18,Female,No License,1,18-25,Repeat
4064,D03991,30,Male,No License,2,26-35,Repeat
4065,D00106,18,Male,Learner,0,18-25,First Time
4066,D03906,30,Female,Learner,0,26-35,First Time
4067,D02263,62,Male,Learner,0,56-65,First Time
4068,D02262,30,Male,Permanent,0,26-35,First Time
4069,D00904,35,Male,Permanent,0,26-35,First Time
4070,D00222,59,Male,Permanent,1,56-65,Repeat
4071,D01590,20,Male,No License,0,18-25,First Time
4072,D01804,66,Male,Permanent,1,65+,Repeat
4073,D00488,34,Male,Permanent,0,26-35,First Time
4074,D02440,32,Male,Permanent,1,26-35,Repeat
4075,D03481,55,Female,Permanent,0,46-55,First Time
4076,D01548,27,Female,Permanent,1,26-35,Repeat
4077,D03837,33,Female,Permanent,0,26-35,First Time
4078,D02839,68,Female,Permanent,0,65+,First Time
4079,D00688,35,Male,Permanent,5,26-35,Habitual
4080,D01444,21,Male,Permanent,1,18-25,Repeat
4081,D04812,40,Male,Permanent,0,36-45,First Time
4082,D04402,37,Male,Permanent,2,36-45,Repeat
4083,D03533,33,Male,Permanent,1,26-35,Repeat
4084,D03973,21,Male,No License,0,18-25,First Time
4085,D04944,66,Male,Permanent,0,65+,First Time
4086,D04431,34,Male,Permanent,0,26-35,First Time
4087,D01486,35,Female,Learner,0,26-35,First Time
4088,D03502,29,Male,Permanent,1,26-35,Repeat
4089,D02399,37,Male,Permanent,0,36-45,First Time
4090,D00446,39,Male,Permanent,1,36-45,Repeat
4091,D04589,38,Female,Permanent,2,36-45,Repeat
4092,D01773,37,Female,Learner,0,36-45,First Time
4093,D03909,27,Male,Permanent,0,26-35,First Time
4094,D03171,53,Male,Permanent,0,46-55,First Time
4095,D00117,19,Male,Permanent,6,18-25,Habitual
4096,D00080,22,Male,Permanent,0,18-25,First Time
4097,D00292,37,Male,Permanent,1,36-45,Repeat
4098,D03613,25,Female,Permanent,1,18-25,Repeat
4099,D03021,38,Male,No License,4,36-45,Habitual
4100,D04184,39,Male,Learner,1,36-45,Repeat
4101,D03958,39,Male,Learner,0,36-45,First Time
4102,D00069,27,Female,Permanent,1,26-35,Repeat
4103,D03344,40,Male,Permanent,3,36-45,Habitual
4104,D02420,55,Male,Permanent,0,46-55,First Time
4105,D03415,34,Male,Permanent,0,26-35,First Time
4106,D04920,25,Male,No License,2,18-25,Repeat
4107,D01401,40,Female,International,0,36-45,First Time
4108,D00185,27,Male,Permanent,0,26-35,First Time
4109,D04207,32,Male,Permanent,0,26-35,First Time
4110,D00754,32,Male,Permanent,1,26-35,Repeat
4111,D01627,40,Male,Permanent,0,36-45,First Time
4112,D02715,26,Male,Permanent,0,26-35,First Time
4113,D03059,22,Male,Learner,0,18-25,First Time
4114,D01489,29,Male,Permanent,2,26-35,Repeat
4115,D02622,49,Male,Permanent,2,46-55,Repeat
4116,D03573,69,Male,Permanent,0,65+,First Time
4117,D03721,34,Male,Permanent,0,26-35,First Time
4118,D04113,34,Female,No License,2,26-35,Repeat
4119,D03189,27,Male,Learner,0,26-35,First Time
4120,D03537,50,Female,Learner,0,46-55,First Time
4121,D02159,22,Female,Learner,0,18-25,First Time
4122,D01332,41,Male,No License,3,36-45,Habitual
4123,D04379,35,Female,Learner,1,26-35,Repeat
4124,D01578,62,Male,Learner,1,56-65,Repeat
4125,D04358,54,Male,Permanent,0,46-55,First Time
4126,D02471,40,Male,Permanent,0,36-45,First Time
4127,D00660,40,Male,Permanent,0,36-45,First Time
4128,D02657,25,Female,No License,4,18-25,Habitual
4129,D00573,27,Male,No License,1,26-35,Repeat
4130,D04790,39,Female,Permanent,0,36-45,First Time
4131,D03803,45,Male,Permanent,0,36-45,First Time
4132,D04559,28,Male,Permanent,2,26-35,Repeat
4133,D01267,37,Female,Permanent,2,36-45,Repeat
4134,D04470,33,Male,Permanent,2,26-35,Repeat
4135,D02167,31,Male,Permanent,7,26-35,Habitual
4136,D03485,26,Male,Permanent,1,26-35,Repeat
4137,D01156,34,Male,Permanent,2,26-35,Repeat
4138,D01422,20,Male,Permanent,6,18-25,Habitual
4139,D04590,35,Male,Permanent,2,26-35,Repeat
4140,D00477,54,Male,Permanent,2,46-55,Repeat
4141,D03621,20,Female,Permanent,2,18-25,Repeat
4142,D01055,64,Male,Permanent,1,56-65,Repeat
4143,D00399,30,Male,Permanent,2,26-35,Repeat
4144,D00871,32,Male,Permanent,1,26-35,Repeat
4145,D04205,33,Female,No License,1,26-35,Repeat
4146,D04842,21,Female,Permanent,2,18-25,Repeat
4147,D02017,45,Female,International,6,36-45,Habitual
4148,D02542,37,Male,Learner,1,36-45,Repeat
4149,D00015,30,Male,Permanent,0,26-35,First Time
4150,D00168,40,Female,Permanent,0,36-45,First Time
4151,D00295,30,Male,Permanent,1,26-35,Repeat
4152,D00102,35,Female,No License,1,26-35,Repeat
4153,D00783,20,Male,Permanent,0,18-25,First Time
4154,D04180,31,Male,Permanent,0,26-35,First Time
4155,D00434,38,Female,Permanent,0,36-45,First Time
4156,D01980,39,Male,No License,0,36-45,First Time
4157,D03134,61,Male,Permanent,2,56-65,Repeat
4158,D03566,35,Female,Learner,1,26-35,Repeat
4159,D02482,26,Male,International,2,26-35,Repeat
4160,D02049,29,Male,Permanent,0,26-35,First Time
4161,D01158,22,Female,Permanent,1,18-25,Repeat
4162,D02708,63,Male,Learner,0,56-65,First Time
4163,D00154,38,Male,Permanent,1,36-45,Repeat
4164,D04351,20,Female,No License,2,18-25,Repeat
4165,D01069,39,Male,Permanent,2,36-45,Repeat
4166,D04194,33,Male,Permanent,1,26-35,Repeat
4167,D03584,25,Male,Permanent,1,18-25,Repeat
4168,D02372,63,Male,Learner,2,56-65,Repeat
4169,D04116,18,Female,Permanent,0,18-25,First Time
4170,D04123,66,Female,Permanent,0,65+,First Time
4171,D00984,24,Male,Permanent,0,18-25,First Time
4172,D04445,22,Male,Learner,0,18-25,First Time
4173,D04374,28,Male,Permanent,0,26-35,First Time
4174,D02625,29,Male,Permanent,0,26-35,First Time
4175,D01212,18,Male,Permanent,0,18-25,First Time
4176,D03831,53,Male,Permanent,0,46-55,First Time
4177,D04104,31,Female,Permanent,2,26-35,Repeat
4178,D00638,22,Male,Permanent,1,18-25,Repeat
4179,D02690,35,Male,Learner,1,26-35,Repeat
4180,D04690,24,Male,Permanent,2,18-25,Repeat
4181,D03704,20,Male,Permanent,5,18-25,Habitual
4182,D03469,34,Male,Permanent,2,26-35,Repeat
4183,D01418,48,Male,Learner,2,46-55,Repeat
4184,D02283,33,Female,Permanent,1,26-35,Repeat
4185,D02617,25,Male,Permanent,1,18-25,Repeat
4186,D04467,37,Male,Learner,0,36-45,First Time
4187,D03778,21,Male,Permanent,1,18-25,Repeat
4188,D04795,63,Male,Permanent,4,56-65,Habitual
4189,D02308,32,Female,Permanent,1,26-35,Repeat
4190,D04168,42,Female,Learner,0,36-45,First Time
4191,D04100,35,Male,Permanent,0,26-35,First Time
4192,D00548,26,Female,Learner,1,26-35,Repeat
4193,D04286,60,Male,No License,2,56-65,Repeat
4194,D00949,40,Male,Permanent,2,36-45,Repeat
4195,D00912,40,Male,Permanent,5,36-45,Habitual
4196,D01044,62,Male,Permanent,0,56-65,First Time
4197,D03856,34,Male,Permanent,0,26-35,First Time
4198,D01001,30,Male,Permanent,0,26-35,First Time
4199,D04541,28,Male,Permanent,1,26-35,Repeat
4200,D00952,30,Male,No License,0,26-35,First Time
4201,D02129,20,Male,No License,0,18-25,First Time
4202,D01688,41,Male,Permanent,1,36-45,Repeat
4203,D04937,27,Male,Permanent,2,26-35,Repeat
4204,D04438,19,Male,Permanent,1,18-25,Repeat
4205,D01402,44,Male,No License,1,36-45,Repeat
4206,D03474,43,Male,Permanent,0,36-45,First Time
4207,D00684,22,Male,Permanent,0,18-25,First Time
4208,D03988,37,Female,No License,1,36-45,Repeat
4209,D04149,21,Male,Permanent,1,18-25,Repeat
4210,D02780,21,Female,Permanent,1,18-25,Repeat
4211,D03042,27,Male,No License,3,26-35,Habitual
4212,D00386,19,Female,Learner,4,18-25,Habitual
4213,D03380,23,Male,Permanent,0,18-25,First Time
4214,D03531,51,Male,Permanent,0,46-55,First Time
4215,D04714,42,Female,Learner,0,36-45,First Time
4216,D03922,39,Male,Permanent,0,36-45,First Time
4217,D00468,47,Male,Permanent,0,46-55,First Time
4218,D02137,53,Male,Permanent,4,46-55,Habitual
4219,D00103,39,Female,Permanent,1,36-45,Repeat
4220,D04061,19,Male,International,2,18-25,Repeat
4221,D02563,30,Male,No License,0,26-35,First Time
4222,D00378,32,Male,Permanent,0,26-35,First Time
4223,D02185,34,Male,Learner,4,26-35,Habitual
4224,D01799,31,Male,Permanent,5,26-35,Habitual
4225,D04566,24,Male,Permanent,0,18-25,First Time
4226,D02895,49,Male,Permanent,0,46-55,First Time
4227,D03488,20,Female,Permanent,1,18-25,Repeat
4228,D02628,40,Male,Permanent,0,36-45,First Time
4229,D01190,66,Male,Learner,2,65+,Repeat
4230,D04385,29,Male,Permanent,1,26-35,Repeat
4231,D02999,39,Male,Permanent,1,36-45,Repeat
4232,D03319,30,Female,International,1,26-35,Repeat
4233,D00439,48,Male,No License,1,46-55,Repeat
4234,D00310,46,Male,Permanent,1,46-55,Repeat
4235,D01689,54,Male,Permanent,0,46-55,First Time
4236,D01016,29,Male,Permanent,1,26-35,Repeat
4237,D00980,36,Male,Permanent,1,36-45,Repeat
4238,D00048,21,Male,International,0,18-25,First Time
4239,D03966,23,Male,Permanent,1,18-25,Repeat
4240,D03519,37,Male,Permanent,1,36-45,Repeat
4241,D00017,25,Male,International,0,18-25,First Time
4242,D04072,27,Male,Learner,2,26-35,Repeat
4243,D03108,27,Male,No License,0,26-35,First Time
4244,D03740,18,Male,Learner,0,18-25,First Time
4245,D04629,27,Male,Permanent,1,26-35,Repeat
4246,D00081,23,Male,International,0,18-25,First Time
4247,D04553,52,Female,Permanent,2,46-55,Repeat
4248,D02943,33,Male,Permanent,2,26-35,Repeat
4249,D04060,47,Male,Permanent,1,46-55,Repeat
4250,D02725,40,Female,Permanent,1,36-45,Repeat
4251,D04006,45,Male,Permanent,0,36-45,First Time
4252,D00079,49,Female,Learner,2,46-55,Repeat
4253,D03483,34,Male,Permanent,0,26-35,First Time
4254,D03022,31,Male,International,0,26-35,First Time
4255,D01908,27,Male,Learner,0,26-35,First Time
4256,D01624,53,Male,Permanent,0,46-55,First Time
4257,D00790,46,Female,No License,0,46-55,First Time
4258,D02768,21,Female,No License,1,18-25,Repeat
4259,D04406,30,Male,Learner,4,26-35,Habitual
4260,D04983,18,Male,Permanent,2,18-25,Repeat
4261,D01637,39,Male,Permanent,1,36-45,Repeat
4262,D01634,37,Male,Permanent,4,36-45,Habitual
4263,D01814,40,Male,Learner,3,36-45,Habitual
4264,D02862,50,Male,Permanent,0,46-55,First Time
4265,D03097,22,Male,Learner,2,18-25,Repeat
4266,D02498,35,Female,Permanent,1,26-35,Repeat
4267,D01813,49,Female,Permanent,0,46-55,First Time
4268,D03206,27,Male,Permanent,2,26-35,Repeat
4269,D03665,23,Male,Permanent,0,18-25,First Time
4270,D03889,20,Male,Permanent,0,18-25,First Time
4271,D01007,34,Male,Permanent,0,26-35,First Time
4272,D04339,33,Male,Permanent,0,26-35,First Time
4273,D00670,30,Male,Permanent,1,26-35,Repeat
4274,D02245,36,Male,No License,2,36-45,Repeat
4275,D01394,45,Male,Learner,4,36-45,Habitual
4276,D00731,40,Male,Permanent,1,36-45,Repeat
4277,D00787,19,Male,Permanent,1,18-25,Repeat
4278,D04813,20,Male,Permanent,2,18-25,Repeat
4279,D01791,24,Female,No License,0,18-25,First Time
4280,D02981,48,Male,Permanent,0,46-55,First Time
4281,D01666,44,Male,Permanent,7,36-45,Habitual
4282,D01717,61,Male,No License,1,56-65,Repeat
4283,D03554,64,Male,Permanent,2,56-65,Repeat
4284,D02662,40,Male,Learner,2,36-45,Repeat
4285,D04208,39,Male,International,0,36-45,First Time
4286,D04913,25,Male,No License,0,18-25,First Time
4287,D01348,36,Male,Learner,1,36-45,Repeat
4288,D01454,20,Male,Learner,0,18-25,First Time
4289,D00342,35,Male,Permanent,1,26-35,Repeat
4290,D03941,20,Male,Permanent,3,18-25,Habitual
4291,D03515,24,Male,Permanent,0,18-25,First Time
4292,D02034,20,Male,Permanent,0,18-25,First Time
4293,D01546,51,Female,Permanent,0,46-55,First Time
4294,D04348,41,Male,No License,0,36-45,First Time
4295,D03356,30,Male,Permanent,1,26-35,Repeat
4296,D04469,20,Male,Permanent,2,18-25,Repeat
4297,D00125,49,Male,Learner,0,46-55,First Time
4298,D02289,53,Male,Learner,1,46-55,Repeat
4299,D02006,67,Male,Permanent,0,65+,First Time
4300,D02090,23,Male,Permanent,0,18-25,First Time
4301,D03663,27,Male,Permanent,1,26-35,Repeat
4302,D04888,53,Male,Permanent,0,46-55,First Time
4303,D00606,49,Male,Permanent,1,46-55,Repeat
4304,D03478,57,Male,Permanent,0,56-65,First Time
4305,D02450,60,Male,Permanent,2,56-65,Repeat
